video_id,content_type,emotional_manipulation,commercial_signals,child_role,privacy_concern,clickbait_level,emotional_score,commercial_binary,child_protagonist,privacy_score,clickbait_score
wqR8xRAROfg,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
i2kwvgVij8Y,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
08xsMU1LcqY,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
zO3nIIbO1nI,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
42uIelukEog,challenge,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
XpWVXIHdjeY,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
HJiUzGX58N8,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
a_0qGPc4PHk,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
Lf22Z3OoCDE,other,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
EKNHMhbZQsU,routine,none,none,unclear,none,none,0.0,0,0,0.0,0.0
NX5dc4SEaAI,storytime,mild,none,unclear,none,moderate,1.0,0,0,0.0,2.0
URPnzeD8BFk,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
nOLN1fyRIXk,daily_vlog,none,none,co_star,low,none,0.0,0,0,1.0,0.0
yKQLjF9aPQ0,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
W72PtWxS5Tg,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
AbbOSU3mSFw,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
tuOkgkzFgW8,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
sriZMZWZiQQ,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
8iJpiyQxvMk,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Kj-6yS4rS9I,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
HlnNFXFwmHs,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
w-WlCCBeQEU,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
trOsr0TVhsc,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
Ns-mDPPfK74,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
R16RJUEjQ_I,cooking,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
TjUvGi9AKBM,storytime,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
84-3S8yWZv4,storytime,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
SCUtCZdwwcs,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
p0g7evskXX8,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
hCglyEYhxWQ,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
kEliepHQPnI,daily_vlog,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
tE8Trrw2lSY,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
7UARTAL5dWY,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xQ2Lq1W_3rM,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
GBb4ehb3m1g,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_Rf-LY_JgMg,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
xnuxKiUSV0Y,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
SymINxzNyk0,challenge,none,none,unclear,none,moderate,0.0,0,0,0.0,2.0
vwGY8nM_sEM,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
253_sZL3Q7w,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
N2PA7jBwoVA,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
_ZkPkrx2czU,cooking,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
gHZkVoQ8ZBs,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
KAdWlCt1iPE,storytime,moderate,none,unclear,low,mild,2.0,0,0,1.0,1.0
8fnsQeinYnI,storytime,moderate,none,unclear,low,mild,2.0,0,0,1.0,1.0
ozsg0it_qPs,storytime,severe,none,unclear,moderate,moderate,3.0,0,0,2.0,2.0
3uBhPL7QAGA,storytime,severe,none,unclear,moderate,moderate,3.0,0,0,2.0,2.0
4CkRkIRYDqg,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
IqMrakpUvBo,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Mba9HG5zP8I,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
ddo4MaMKtzE,daily_vlog,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Jf1lggSQUuw,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
Vggn_gD4EkQ,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
yk1Qdh8LgqM,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
srS63cNuduk,routine,none,none,cameo,low,none,0.0,0,0,1.0,0.0
SgJ3nU_QXMo,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
HQ8hRpGgSgw,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
3BQXmUmSWfc,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
iBlBPfKMFtw,cooking,none,brand_mention,unclear,none,none,0.0,1,0,0.0,0.0
pdWAU55xnpA,routine,none,none,cameo,low,none,0.0,0,0,1.0,0.0
pmsDckQHgqc,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
KcmdVw6_hF8,storytime,mild,none,protagonist,low,severe,1.0,0,1,1.0,3.0
-v_QM5xCqok,daily_vlog,none,brand_mention,protagonist,none,mild,0.0,1,1,0.0,1.0
wMQUmFOj4GU,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
2HACr_4jxnw,challenge,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
lan7SImM3dg,challenge,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
HGoxW4J07aA,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
MI6klpH7lnk,prank,none,none,co_star,none,mild,0.0,0,0,0.0,1.0
7tp1bTB-DZw,challenge,none,none,protagonist,none,moderate,0.0,0,1,0.0,2.0
_pdNo08jEKc,challenge,none,none,co_star,none,moderate,0.0,0,0,0.0,2.0
6l5j1LoUGSs,storytime,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
1rb562ygAFQ,daily_vlog,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
HJ1VbPn3_fI,prank,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
xLPCa3vMGaw,other,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
bS0HTbiwWLQ,challenge,moderate,none,unclear,low,severe,2.0,0,0,1.0,3.0
rjldV3QWrlo,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
daL2STCfFHw,gaming,none,none,unclear,none,none,0.0,0,0,0.0,0.0
qEndNN0_I4Y,gaming,moderate,none,unclear,none,moderate,2.0,0,0,0.0,2.0
jysWgdRvrAI,storytime,moderate,none,unclear,low,moderate,2.0,0,0,1.0,2.0
XtEnNn0_O9U,challenge,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
GfRLww1X1l4,other,mild,brand_mention,unclear,low,mild,1.0,1,0,1.0,1.0
aY7WnM_jePY,educational,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
cP275sCwjAQ,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
0Qr80yhfX9A,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
x7L8vu8RJek,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
u6SDSDpT6sM,educational,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
9wQIB4nt-M8,storytime,none,none,protagonist,low,moderate,0.0,0,1,1.0,2.0
5p26J8CN8W8,travel,none,brand_mention,protagonist,low,mild,0.0,1,1,1.0,1.0
t3W18D6GNqc,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
ulCDE5xkGKc,unboxing,none,brand_mention,protagonist,low,mild,0.0,1,1,1.0,1.0
DYCtpn0vos4,unboxing,none,brand_mention,protagonist,low,mild,0.0,1,1,1.0,1.0
UHQKgE8xEBM,gaming,none,brand_mention,protagonist,low,mild,0.0,1,1,1.0,1.0
XMFEJsmsBVo,gaming,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
19Z3jYpHRxs,other,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
YngUk5HSGzM,routine,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
jKIUhc_cy1Y,gaming,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
4rSLPbfvm7M,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
AO4yEYuTvzw,toy_review,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
74XpGXGqQbQ,storytime,none,none,unclear,none,none,0.0,0,0,0.0,0.0
6IfL2KiaTLM,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
-17EKIvWY04,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
Q6kVPDD6cog,toy_review,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
dYCXc0NQKrg,challenge,moderate,none,protagonist,low,moderate,2.0,0,1,1.0,2.0
tna9XaZP-MY,educational,mild,none,protagonist,none,mild,1.0,0,1,0.0,1.0
sBuh8ny3fV4,educational,mild,none,protagonist,none,moderate,1.0,0,1,0.0,2.0
viurF6fz9Xg,challenge,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
HAXnwTJQ1C0,challenge,mild,none,protagonist,none,mild,1.0,0,1,0.0,1.0
W4CKckBJb-M,daily_vlog,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
zAq_4sOOVcU,challenge,mild,none,protagonist,none,mild,1.0,0,1,0.0,1.0
5b4ryBiWjXs,challenge,moderate,none,protagonist,low,moderate,2.0,0,1,1.0,2.0
LuiAtCo7JXo,other,none,brand_mention,co_star,none,none,0.0,1,0,0.0,0.0
vlvMrfUuxOo,unboxing,mild,brand_mention,protagonist,none,none,1.0,1,1,0.0,0.0
WJDlNBkDpOM,cooking,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
evx4oumzoFo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
qMkhRHNyByo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
IPPMUUNe-Bs,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
5pv7bGfKhf0,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
m-x-MnL4e1s,music_dance,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
28hxtdax69o,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
uz022saE0mY,cooking,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
OUOmMSw-Fag,educational,none,brand_mention,protagonist,none,none,0.0,1,1,0.0,0.0
JlxzgM9SKgY,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
xEqDOXymjZ4,music_dance,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
kE3e5qTAiTY,cooking,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
TIhJMaBfOik,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
sE6pvYcpUhk,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
KoKwAvymrk8,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
NXhpDEhOuCI,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
jTqRevnLY0A,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
cqOEZAnpZCU,music_dance,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
23YGjzPUloo,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
I4AsiP04kuA,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
SaxoN7HBTXY,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
XYZP0DtUSXA,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
dZKOc_I1r48,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
-ja-gY5xo9g,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
wKTC45A-D-U,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
o_ob0aPS7-Q,storytime,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
JFpJ9u-LNI4,storytime,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
smer0I8ib3Y,travel,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
kWfXdWg29tY,daily_vlog,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
Yppgtexgnrc,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
BflYVPHQuTc,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
G0uL8ViB4X8,storytime,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
N22gmDhQ7LE,storytime,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
3sujWWE-G_E,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
pX64se-0ROM,challenge,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
qiiZqObnV70,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
8CrNqS7_FNM,toy_review,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
JZs8jR9UK58,storytime,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
UDK-OT170wQ,educational,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
RqCRgfPJdzw,storytime,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
euCB8qU4Y0I,music_dance,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
kx8-1ZwGy9k,educational,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
noD9yv9Nwz4,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
GaNNaoJvB78,other,none,none,protagonist,none,mild,0.0,0,1,0.0,1.0
3482CP2zGWo,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
R6O4JMjEiyQ,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
R0clRNh9dMQ,daily_vlog,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
ZVfu7FcbKfU,challenge,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
vKU6RO2UUHw,routine,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
droT2DV2KiI,storytime,none,none,protagonist,none,none,0.0,0,1,0.0,0.0
IBjrKi3qjac,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
VxMysuk_MLs,cooking,none,none,unclear,none,none,0.0,0,0,0.0,0.0
axHot1FvcYc,other,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
75VHfV3Y8Bk,other,moderate,none,unclear,low,mild,2.0,0,0,1.0,1.0
8LWobFWuGbc,storytime,none,none,protagonist,low,none,0.0,0,1,1.0,0.0
KZg088RWqSY,daily_vlog,none,none,unclear,low,none,0.0,0,0,1.0,0.0
Zp9YxoqSZ1s,daily_vlog,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
YMcU2Mu2AMo,prank,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
mfKNyifHG2w,storytime,moderate,none,protagonist,moderate,moderate,2.0,0,1,2.0,2.0
b8MeqeCs2o8,daily_vlog,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
nEpZHuVY480,travel,none,none,unclear,low,none,0.0,0,0,1.0,0.0
ro7RGZG_JBQ,storytime,none,brand_mention,unclear,low,none,0.0,1,0,1.0,0.0
yzk8TO6xNnc,travel,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
XGZ0RaxsMiU,other,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
ObfP4lefNIw,travel,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
fnr-n6TOdws,daily_vlog,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
Vm9CXBp7FEU,daily_vlog,moderate,none,protagonist,moderate,mild,2.0,0,1,2.0,1.0
Pu91nM1OSzI,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
BDyKAgGGFJk,daily_vlog,moderate,none,protagonist,moderate,mild,2.0,0,1,2.0,1.0
zEBtIvhy9BU,daily_vlog,moderate,none,protagonist,moderate,mild,2.0,0,1,2.0,1.0
DLiYmmjJ_Xk,travel,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
tSFr1psC328,travel,mild,none,co_star,low,mild,1.0,0,0,1.0,1.0
JXuJqd-Gfis,travel,moderate,none,protagonist,moderate,moderate,2.0,0,1,2.0,2.0
bh_6FqKQh5g,prank,mild,none,unclear,low,mild,1.0,0,0,1.0,1.0
fNtr7PvExhg,reaction,mild,none,protagonist,moderate,mild,1.0,0,1,2.0,1.0
meJVCqsgPsI,other,none,none,unclear,none,mild,0.0,0,0,0.0,1.0
SOL9cQT5oOw,routine,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
8rSYY9Du1Zo,other,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
bfPdWB5Y0LI,other,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
af4Yxh_rzVI,other,none,none,unclear,low,mild,0.0,0,0,1.0,1.0
AdKIMBoqlPo,daily_vlog,mild,none,protagonist,moderate,moderate,1.0,0,1,2.0,2.0
ircQHUTdSzk,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
Knddykb1OfI,storytime,moderate,none,protagonist,moderate,severe,2.0,0,1,2.0,3.0
xs7yuf9cwuk,routine,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
1Bi8Y1Yf_Nk,challenge,moderate,none,protagonist,moderate,moderate,2.0,0,1,2.0,2.0
R823UJDd8iQ,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
eCrBFfg_pdQ,storytime,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
cIfWWC3xi7c,music_dance,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
na2PilEm1kk,daily_vlog,mild,none,unclear,low,moderate,1.0,0,0,1.0,2.0
sQEWdkk7yJ8,daily_vlog,none,none,cameo,low,mild,0.0,0,0,1.0,1.0
YK27I_pR5zY,daily_vlog,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
YCWX_iqXzJY,daily_vlog,severe,none,co_star,moderate,severe,3.0,0,0,2.0,3.0
vY2uokRzKuI,daily_vlog,none,none,co_star,low,mild,0.0,0,0,1.0,1.0
Y4yorAD3PcI,daily_vlog,mild,none,protagonist,low,mild,1.0,0,1,1.0,1.0
a7ZZI21yIp8,daily_vlog,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
26bpMYeBSr4,daily_vlog,moderate,none,protagonist,moderate,severe,2.0,0,1,2.0,3.0
z8gEbnULzFU,daily_vlog,none,none,protagonist,low,mild,0.0,0,1,1.0,1.0
twsB8qvyLT8,daily_vlog,mild,none,co_star,low,moderate,1.0,0,0,1.0,2.0
wUkh28GNHpk,daily_vlog,moderate,none,protagonist,high,severe,2.0,0,1,3.0,3.0
z7ZEI6w1oSY,daily_vlog,mild,none,protagonist,low,moderate,1.0,0,1,1.0,2.0
-NSHVWKCA14,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
uyoTgl3rE70,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
Yk5E2mdhQnw,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
WFxkp_mbY0Q,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
XR7qNmEpfNE,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
Z6taVgXbDgo,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
VJ5qwaSFToI,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
h7F6faWzWlA,Entertainment,,,Actors,,Low,0.0,0,0,0.0,1.0
FymNzqBUAp0,Entertainment,Emotional,,Actors,,Medium,0.0,0,0,0.0,2.0
3GzpVPtZy8g,Entertainment,Emotional,,Actors,,Medium,0.0,0,0,0.0,2.0
x3qs7ai3V50,Entertainment,Humor,,,,Low,0.0,0,0,0.0,1.0
Ql3mXfEf51g,Entertainment,Humor,,,,Medium,0.0,0,0,0.0,2.0
FtkdILT8VUs,Entertainment,Humor,,,,Low,0.0,0,0,0.0,1.0
1vl2FdfL75U,Entertainment,"Humor, Empathy",,,,Medium,0.0,0,0,0.0,2.0
95bb_lxPEfE,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
oOzZpYABABI,Entertainment,Empathy,,,,Medium,0.0,0,0,0.0,2.0
kyCfJ6VY46E,Entertainment,Humor,,,,Low,0.0,0,0,0.0,1.0
UzEbEJ91w7I,Entertainment,"Humor, Curiosity",,,,Medium,0.0,0,0,0.0,2.0
ZicZCHHn6Ow,Entertainment,Humor,,,,Low,0.0,0,0,0.0,1.0
BisXuFVf7Xc,Entertainment,Humor,,,,Low,0.0,0,0,0.0,1.0
Q8kkEaxAsMQ,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
qKuijwZ_1iE,Entertainment,,,,,Medium,0.0,0,0,0.0,2.0
JfVdUJK5wo0,Prank,,,,Possible (strangers being pranked),Medium,0.0,0,0,0.0,2.0
sHe6gG40ta8,Prank,,,,Possible (strangers being pranked),Medium,0.0,0,0,0.0,2.0
1QbYhMkiU5A,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
oMQLQ0bu2ZA,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
D2Wev9djd3E,Prank,,,,,Medium,0.0,0,0,0.0,2.0
JMpVhDb3_h0,Prank,,,,Possible (strangers being pranked),Medium,0.0,0,0,0.0,2.0
Su-0fqUJuJM,Prank,,,,,Low,0.0,0,0,0.0,1.0
G-taiegyRhg,Prank/Social Experiment,,,,Possible (strangers being approached),Medium,0.0,0,0,0.0,2.0
mjFHOReLaO0,Entertainment,,,Featured,,Low,0.0,0,1,0.0,1.0
PyAuZ71D-2Y,Entertainment,,,,Minor,Low,0.0,0,0,0.0,1.0
VxeMpUwINRc,Entertainment,,,Featured,,Low,0.0,0,1,0.0,1.0
iS2gPuuXEIU,Personal Story,Moderate,,Mentioned,Significant,Low,0.0,0,0,0.0,1.0
Pp-A6Wj8X2w,Entertainment,,,,,Moderate,0.0,0,0,0.0,0.0
5ok6V5zX7Ok,Entertainment,,,Featured,,Low,0.0,0,1,0.0,1.0
yy_ukcYxRYY,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
f8vsdAJSzwE,Entertainment,,,,,Low,0.0,0,0,0.0,1.0
OQUd0FwyBbs,Educational,,,,,Low,0.0,0,0,0.0,1.0
Ge-LcISBoug,Personal Story,Moderate,,Mentioned,Significant,Low,0.0,0,0,0.0,1.0
WRmxMnYaz6I,Lifestyle/Food Challenge,,,,,Low,0.0,0,0,0.0,1.0
rEEAVbBV1Ac,Relationship/Storytime,,,,,Low,0.0,0,0,0.0,1.0
Z4ELNL9HclQ,Cooking Challenge/Entertainment,,,,,Low,0.0,0,0,0.0,1.0
5NW38KSG48c,Lifestyle/Food Challenge,,,,,Low,0.0,0,0,0.0,1.0
hXTt3v26C1A,Compilation/Entertainment,,,"Implied (Brooklyn and Bailey are known creators, likely targeting a general audience)",,Low,0.0,0,0,0.0,1.0
RQxnd-0gWrI,Educational/Advice,,,,,Medium,0.0,0,0,0.0,2.0
cPRKQAJtwlU,Challenge/Vlog,,,,,Low,0.0,0,0,0.0,1.0
fuaYuVRHw2Q,Vlog/Recap,,,,,Low,0.0,0,0,0.0,1.0
0-bXmGemoV4,Haul/Vlog,,Potential (displaying products),"Implied (Brooklyn and Bailey are known creators, likely targeting a general audience)",,Low,0.0,0,0,0.0,1.0
q48wXJQRtoA,Gift Exchange/Vlog,,Potential (displaying products),,,Low,0.0,0,0,0.0,1.0
VJPDTVNsdj4,Challenge,Low,,Central,,Low,1.0,0,1,0.0,1.0
qh4ukdBWx9U,Challenge; Cooking,Low,,Central,,Low,1.0,0,1,0.0,1.0
vEmqF3r5khc,Challenge,Low,,Central,,Low,1.0,0,1,0.0,1.0
vG4bSGKv_eU,Challenge; Holiday,Low,,Central,,Low,1.0,0,1,0.0,1.0
NoicMWOvLAQ,Vlog; Parenting,Low,,Central,,Low,1.0,0,1,0.0,1.0
vrXXTngZ9JE,Behind the Scenes; Entertainment,Low,,,,Low,1.0,0,0,0.0,1.0
lC7nnA-TydI,Challenge; Cooking; Holiday,Low,,Central,,Low,1.0,0,1,0.0,1.0
rVchPahiiyk,Haul; Parenting,Low,,Central,,Medium,1.0,0,1,0.0,2.0
4kA6OrRv0rY,Review; Travel,Low,,,,Medium,1.0,0,0,0.0,2.0
gAt1-4pZRVQ,Reaction; Personal Story,Medium,,,,Medium,2.0,0,0,0.0,2.0
73VK7A_35OQ,Entertainment,Low,,Not Applicable,,Low,1.0,0,0,0.0,1.0
_KdGXCBqXeQ,Beauty/Comedy,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
MTZNTjH-vmw,Challenge/Entertainment,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
wkCotPG-WrM,Challenge/Cooking,Low,,Not Applicable,,Low,1.0,0,0,0.0,1.0
e0CXlnV2GUw,Educational/Life Hacks,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
6EaxkZj3AXs,Vlog/Comedy,Low,,Not Applicable,,Low,1.0,0,0,0.0,1.0
zU0E59M4ynk,Vlog/Comedy,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
tGi9NvRl9tw,Q&A/Couples Vlog,Low,,Not Applicable,,Low,1.0,0,0,0.0,1.0
iprVcGyrjSQ,Challenge/Couples Vlog,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
M0xO35NjMVE,Vlog/Comedy,Low,,Not Applicable,,Medium,1.0,0,0,0.0,2.0
iGZ80o95UfA,Entertainment,Low,,Not applicable,,Low,1.0,0,0,0.0,1.0
QRQiNKi7zo8,Entertainment,Low,,Not applicable,,Medium,1.0,0,0,0.0,2.0
MC8eIbfwzcQ,Entertainment,Low,,Not applicable,,Low,1.0,0,0,0.0,1.0
VgnCzyYHFEE,Entertainment,Low,,Not applicable,,Low,1.0,0,0,0.0,1.0
tZjJGz5J_Lw,Vlog,Low,Product/Service Promotion,Not applicable,,Low,1.0,0,0,0.0,1.0
VuE7SAh1Fgw,Informational,Low,,Implied presence,,Low,1.0,0,0,0.0,1.0
-NatrYPLUIo,Vlog,Low,,Not applicable,,Low,1.0,0,0,0.0,1.0
Xdd-X8K7JvQ,Haul,Low,Product/Service Promotion,Not applicable,,Low,1.0,0,0,0.0,1.0
BOhoxvVnBPQ,Travel Vlog,Low,Product/Service Promotion,Not applicable,,Low,1.0,0,0,0.0,1.0
Uaa69DstDv0,Entertainment,Low,,Not applicable,,Low,1.0,0,0,0.0,1.0
t4JE8NivDBs,Vlog,Low,,,Low,Low,1.0,0,0,1.0,1.0
slMZxGvvW6k,Family Vlog,Medium,,Featured,Medium,Medium,2.0,0,1,2.0,2.0
arFfWwpxxak,Vlog,Medium,,,Low,Medium,2.0,0,0,1.0,2.0
bdyqE7kGDkU,Vlog,Low,,,Medium,Low,1.0,0,0,2.0,1.0
8VZSBwjHtTA,Family Vlog,High,,Featured,Medium,High,3.0,0,1,2.0,3.0
