id,title,channel_short_name,viewCount,performative_labor_llm,emotional_bait_llm,narrative_conflict_llm,challenge_format_llm,commercial_content_llm,privacy_violation_llm,video_id,performative_labor_vision,emotional_bait_vision,narrative_conflict_vision,challenge_format_vision,commercial_content_vision,privacy_violation_vision,overall_exploitative
aj-mUYU6zWk,my official tiny house fall tour!,annierose,7446,0,0,0,0,0,0,,,,,,,,
tLaI26c-GMM,"Master Japanese Cuisine: Cook, Serve & Delight Customers! 🍣🍜 | BabyBus Game",babybus,20749,0,0,0,0,1,0,,,,,,,,
DxTUNlDR06U,Fire Safety Tips for Kids: How to Escape a Fire Safely! 🔥🚒,babybus,47988,0,0,0,0,0,0,,,,,,,,
KSaKmcb4eZk,Baby Panda’s Café | Play Dessert Making And Become a Coffee Shop Owner | Babybus Gameplay Video,babybus,5831,0,0,0,0,0,0,,,,,,,,
IdKStA-sY3s,Little Panda Summer Travel - Explore The Amazon And Learn About Its Animals - Babybus Game Video,babybus,40240,0,0,0,0,0,0,IdKStA-sY3s,0.0,0.1,0.1,0.0,0.3,0.0,0.0
E3nIW6vMB7Q,🐱 Pet Care Center & House Decoration - Babybus games,babybus,7573,0,0,0,0,0,0,,,,,,,,
7CoYSZBcxAk,On the Road with the Food Truck: Yummy Snacks for Everyone! 🍕🍟 | BabyBus Gameplay,babybus,19216,0,0,0,0,0,0,,,,,,,,
FKGE0ar5nUk,"Roller Skating Girls - Cool Dance, Makeup, Dress Up, Hairstyles & Design Game for girls",babybus,2769,0,0,0,0,0,0,,,,,,,,
GWI_FfPSMI4,Baby Panda's Math Adventure: Who wins? Score Statistics | Babybus Games,babybus,5133,0,0,0,0,0,0,,,,,,,,
wyjgTkz0030,"Baby Panda Kids Science - Explore The Moon, Make a Cookie Moon Phase Diagram - Babybus Game Video",babybus,10215,0,0,0,0,0,0,wyjgTkz0030,0.0,0.1,0.0,0.0,0.2,0.0,0.1
bC3kfoFo0g8,Baby Jojo Care | Help Mom Take Care Of Baby Jojo And Learn Good Habits | Babybus Game Video,babybus,70923,0,0,0,0,0,0,,,,,,,,
7wLsy8sJcTA,My Kindergarten - Experience A Day in Kindergarten With Little Panda ! Babybus Game Video,babybus,129014,0,0,0,0,0,0,,,,,,,,
lVq6orEN6jc,Baby Shark Rescue Team | Shark Family Rescue Sea Animals And Clean The Sea | Babybus Game Video,babybus,3079,0,0,0,0,0,0,,,,,,,,
M2mhjB4ydp4,"Triathlon Challenge: Run, Swim & Bike in Panda Town! 🏃‍♂️🏊‍♂️🚴 | BabyBus Game",babybus,19761,1,0,0,1,1,0,,,,,,,,
9G_1oeijFV0,🌈 Baby Panda's Science World:  Explains Why They Appear After the Rain - Babybus Gameplay for kids,babybus,5239,0,0,0,0,0,0,,,,,,,,
oUBEYfw62qI,Animal Rescue Adventure: Bear 🐻 Hippo 🦛 Peacock 🦚 Giraffe 🦒 | BabyBus Gameplay,babybus,13198,0,0,0,0,0,0,,,,,,,,
MaBfjvjY1uw,Dinosaur Rescue Team - Help The Dinosaurs Out Of Danger And Take Care Of Them - Babybus Game Video,babybus,25449,0,0,0,0,0,0,,,,,,,,
EQDGeAl9o68,Baby Panda Kids Math Adventure : 📚 Comparing Size and Num 📚 | BabyBus Games for Kids,babybus,2689,0,0,0,0,0,0,,,,,,,,
ct7x4nivAKo,Baby Panda's Math Adventure:  Recognize The Difference & Learn Observation Skills - BabyBus Game,babybus,2808,0,0,0,0,0,0,,,,,,,,
RLIlD3-f8EU,Little Panda's Four Seasons - What Activities In Winter And Spring? - Babybus Game Video,babybus,33800,0,0,0,0,0,0,,,,,,,,
lbhIYhFPjuA,"Shopping Mall Girl - Spa Makeup, Dress Up And Color Hairstyle Game For Girls",babybus,1746,0,0,0,0,0,0,,,,,,,,
RYyqIn7D_4E,"Sweet Bakery Shop - Fun Cake Making: Desserts, Smoothies, Donuts & Cake Decorating Games For Girls",babybus,3256,0,0,0,0,0,0,,,,,,,,
_M5X6SOcQAQ,Sheriff Labrador’s Police Car Adventure: Catch Thieves & Keep the City Safe! 🚔👮‍♂️ | BabyBus Game,babybus,18912,0,0,0,0,1,0,,,,,,,,
k9lzXTaCyMY,Super JoJo's Summer Ice Cream - Make Yummy Ice Cream With Baby JoJo - BabyBus Games Video,babybus,4864,0,0,0,0,0,0,,,,,,,,
KbCAzilxw6c,Dinosaur Rescue Team - Help The Dinosaurs Out Of Danger And Take Care Of Them - Babybus Game Video,babybus,27982,0,0,0,0,0,0,,,,,,,,
3icEQh1Nqfo,Baby Panda's Math Adventure: Multiview Drawings - Babybus Games,babybus,4584,0,0,0,0,0,0,,,,,,,,
5_8G84y0uSk,"Baby Panda's Supermarket 2024: Self-Service Shopping, Learning, and Fun! | BabyBus Game",babybus,61559,0,0,0,0,0,0,,,,,,,,
xw42K1Fuz_E,🌈 Little Panda Explores Day And Night: Why Do They Happen? - BabyBus game for kids,babybus,9501,0,0,0,0,0,0,,,,,,,,
GwLLA6bWh6s,"Animal Rescue Mission: Heal, Feed & Create Cozy Homes for Little Friends! 🐒🐘 | BabyBus Game",babybus,21178,0,0,0,0,1,0,,,,,,,,
T4ZB0-BSjzo,"Monster Trucks to the Rescue: Build, Help & Repair the City! 🏙️🚒 | BabyBus Gameplay",babybus,8373,0,0,0,0,0,0,T4ZB0-BSjzo,0.0,0.2,0.0,0.0,0.0,0.0,0.0
ix1UkjIaizs,Little Panda's Adventures - Become The Captain Of The Ship And Space Missions - Babybus Game Video,babybus,8303,0,0,0,0,0,0,ix1UkjIaizs,0.0,0.2,0.1,0.0,0.3,0.0,0.1
hfIkBB29i9g,Little Panda's Desert Animals - Help The Animals Escape From The Wolves - Babybus Game Video,babybus,64615,0,0,0,0,0,0,,,,,,,,
BgnsGo5HDDk,🌈 Baby Panda's Emergency Tips: Learn First Aid and Rescue Techniques with BabyBus Gameplay,babybus,38750,0,0,0,0,0,0,BgnsGo5HDDk,0.9,0.6,0.3,0.0,0.0,0.0,0.3
jSD0u1tghXc,Baby Panda's Math Adventure: 🎲 Have Fun and Learn About Adjacent Numbers with Babybus Games!,babybus,7559,0,0,0,0,0,0,,,,,,,,
VMbVxpS8wkI,"Kids Science - Learn About Triceratops, T Rex, and Long-Necked Dinosaurs - Babybus game",babybus,11350,0,0,0,0,1,0,,,,,,,,
rc6KXeieMUc,Little Panda's Police Cars: Be a Hero & Help the Citizens! 🚔 | BabyBus Gameplay,babybus,18074,0,0,0,0,0,0,,,,,,,,
nN9_BDa4NMI,Baby Panda's Math Adventure 🍎🎓Teach Children How To Arrange Things in Order | Babybus Games,babybus,12143,0,0,0,0,0,0,,,,,,,,
tUIp05SD9xo,Little Panda's Town: Explore Careers as a Ship Captain & Firefighter in BabyBus Game,babybus,45225,0,0,0,0,0,0,,,,,,,,
6-lHLQME3Go,Baby Panda's Math Adventure | Quacky Learns to Count from 1 to 10 | Babybus Games,babybus,4938,0,0,0,0,0,0,,,,,,,,
pPBNz8_veqQ,Good Habits : Dental Care with Habit Diary | BabyBus Game Video,babybus,8672,0,0,0,0,0,0,,,,,,,,
qvOLdOe-1f4,"Dinosaurs in Trouble: Rescue, Revive & Build Their World! 🦕🌍 | BabyBus Adventure",babybus,97773,0,0,0,0,0,0,,,,,,,,
pSueIxSlg08,Little Panda's Four Seasons - Find Out The Fun Activities And Weather Of Each Season - Babybus Game,babybus,26940,0,0,0,0,0,0,,,,,,,,
wJROanmDFIM,"Little Panda's Job - Become a Mechanic, a Sailor And An Astronaut - Babybus Game Video",babybus,19716,0,0,0,0,0,0,,,,,,,,
it0jjYrzufI,Baby Panda's Animal Farm | Take Care Of Animals And Get Products | Babybus Games Video,babybus,11374,0,0,0,0,0,0,,,,,,,,
pUtSdbjI4O0,Baby Panda's Wildlife Adventure: Discover Bird Behaviors & Animal Friends! 🦜🐦 | BabyBus Gameplay,babybus,26976,0,0,0,0,0,0,,,,,,,,
xp92jDsoY8M,Princess Dress Up - Ocean Makeup And Beat Princess Mermaid - Babybus Game Vdieo,babybus,5626,0,0,0,0,0,0,,,,,,,,
wh5QMAcaowY,"Kids Science - Animal Champions, Which Animal Has The Fastest Speed?  Babybus Game Video",babybus,9777,0,0,0,0,0,0,,,,,,,,
WDAWj2TseEM,"Little Panda's Career - To Become a Pilot, Captain, Ocean Doctor Or Mechanic - Babybus Game Video",babybus,6641,0,0,0,0,0,0,,,,,,,,
aftYjztyqnI,Little Panda's Sea Adventure - Clash With Pirates And Save People At Sea - Babybus Game Video,babybus,53134,0,0,1,0,0,0,,,,,,,,
IAog_JVnbOQ,"Kids Science - Which Animal is An Insect?  Spider, Ant and Snail - Babybus Game Video",babybus,12463,0,0,0,0,0,0,,,,,,,,
1QGuznImb-U,Little Panda's Professions: Snap Photos & Style Cute Animals! 📸🐾 | BabyBus Gameplay,babybus,8200,0,0,0,0,0,0,,,,,,,,
1lMcHwu3mO4,Little Panda's Town: Become a Pastry Chef & Create Delicious Treats in Babybus Game,babybus,18692,0,0,0,0,0,0,,,,,,,,
J88PF_wuv48,"Take Off in Style: Airplanes, Buses & Exciting Adventures! ✈️🚌 | Baby Panda’s 3D Game",babybus,104452,0,0,0,0,0,0,,,,,,,,
fWciyyt0k7g,Baby Panda's Math Adventure : Counting by Groups - Babybus games,babybus,6236,0,0,0,0,0,0,,,,,,,,
Qv9so1BvECs,"Little Panda Truck Team - Learn About Trucks, Build The City And Help Residents - Babybus Game Video",babybus,14091,0,0,0,0,0,0,Qv9so1BvECs,0.0,0.2,0.1,0.0,0.3,0.0,0.1
ajVsmVuJGy8,"Sweet Bakery Shop - Fun Cake 3d Decorating: Desserts, Cakes Design & Dress up Game For girls",babybus,2645,0,0,0,0,0,0,,,,,,,,
X7xARFtO4nk,"Ice Cream Truck - Decorate a Cool Ice Cream Truck, Make Delicious Desserts - Babybus Game Video",babybus,22392,0,0,0,0,0,0,,,,,,,,
7Olqo0Au6yg,Mobile Ice Cream Shop - Little Panda Make Delicious Ice Cream For Gourmets - Babybus Game Video,babybus,7327,1,0,0,0,0,0,,,,,,,,
xhtodttiGc0,"Little Panda Auto Repair Shop - Be a Skilled Auto Mechanic, Design Car Styling - Babybus Game Video",babybus,4636,0,0,0,0,0,0,,,,,,,,
8KrhoyTn1Bw,"Earthquake Rescue Team - Someone Is Missing After The Earthquake, Help Them Quickly - Babybus Game",babybus,130465,0,0,0,0,0,0,,,,,,,,
OJAPa00NvBA,Baby Panda's Math Adventure:  Symmetrical Shapes - Babybus Games,babybus,6997,0,0,0,0,0,0,OJAPa00NvBA,0.0,0.1,0.0,0.0,0.3,0.0,0.0
k9cYM5MjmR8,Family Easter Game Ideas! 💕🐣💕,ballingerfamily,1684723,0,0,0,0,0,0,,,,,,,,
veIATFyymPE,Luke's Birthday Special - Three Years Old!,ballingerfamily,167024,0,0,0,0,0,0,,,,,,,,
GBsR4JDQHtE,One Thing Every Parent Deserves,ballingerfamily,33908,0,0,0,0,0,0,GBsR4JDQHtE,0.2,0.1,0.0,0.0,0.0,0.0,0.1
4YCoxnsB-DI,Trying Mexican Candy!,ballingerfamily,468715,0,0,0,0,0,0,,,,,,,,
0mNKkEbPZPA,Black Friday in Spain + Big Visa Milestone! 🇪🇸✨ | Vlogmas Day 3,ballingerfamily,31907,0,0,0,0,0,0,,,,,,,,
wN8fLpWKwqA,"Hollywood, Here I Come!",ballingerfamily,75269,0,0,0,0,0,0,,,,,,,,
q_TN9TCI2yg,Parker's FIRST TIME on the Big Ropes Course! Ballinger Family Camp 2023 (day 2),ballingerfamily,43035,0,0,0,0,0,0,,,,,,,,
osz_r9AYyrw,Parker’s Room Tour! 🎄✨Christmas edition🎄✨ | Ballinger Family Vlogmas Day 18,ballingerfamily,47002,0,0,0,0,0,0,,,,,,,,
ScDwz_uyRNs,Shopping for Baby Teddy's FIRST BIRTHDAY!,ballingerfamily,105721,0,0,0,0,0,0,,,,,,,,
Nsrc7bw1HK0,How Close is Labor?,ballingerfamily,158641,0,0,0,0,0,0,,,,,,,,
YGl0sCu53To,The Next Step...,ballingerfamily,158341,0,0,0,0,0,0,,,,,,,,
m50K8mavtm0,Duncan's Food Allergy,ballingerfamily,46522,0,0,0,0,0,0,,,,,,,,
QKo7lF40z_c,It finally happened!!! (We’ve tried for 10 years 😱),ballingerfamily,91257,0,1,0,0,0,0,QKo7lF40z_c,0.7,0.6,0.3,0.5,0.1,0.0,0.4
xHdO5fkAYaE,Homeschooling Tips & Tricks (from a mom of 6!),ballingerfamily,10342,0,0,0,0,0,0,xHdO5fkAYaE,0.1,0.0,0.0,0.0,0.3,0.0,0.1
TVwapq6ID1g,Behind the Scenes Chaos.,ballingerfamily,72765,0,0,0,0,0,0,,,,,,,,
9ZUGjjPVwQc,That Happy Messy Newborn Stage,ballingerfamily,238381,0,0,0,0,0,0,,,,,,,,
lLSXyrz0uDM,I messed up. (Vlogmas Day 9),ballingerfamily,41672,0,0,0,0,0,0,,,,,,,,
4x5T5ZxJuNM,"You can't land on a gas giant, Jacob! (Vlogmas day 14)",ballingerfamily,37110,0,0,0,0,0,0,,,,,,,,
1QtaIthZNDs,My Husband Explains Birth to Me,ballingerfamily,151520,0,0,0,0,0,0,,,,,,,,
PTTWDY2nL-k,Update from my Doctor,ballingerfamily,51488,0,0,0,0,0,0,,,,,,,,
jcGqQl6QE-Y,Christmas Shopping -- Choosing this year's special ornaments ✨🎄✨,ballingerfamily,38305,0,0,0,0,0,0,,,,,,,,
-uTPGWzO5dk,"✨Kid's Choice Awards 2024✨ Makeovers, Celebs, & Exclusive Parties",ballingerfamily,131858,0,0,0,0,0,0,,,,,,,,
PQ9UKZtva_Y,Chronic Idiopathic Urticaria ✨UPDATE✨,ballingerfamily,41909,0,0,0,0,0,0,,,,,,,,
QKNATpM6L88,Having Contractions!,ballingerfamily,553735,0,0,0,0,0,1,,,,,,,,
kdzx6JetdBk,The Rebellious Teenage Years | Ballinger Family Vlogmas Day 17,ballingerfamily,41220,0,0,0,0,0,0,,,,,,,,
rf7IX2e7du0,"Finally, A Good Surprise!",ballingerfamily,176926,0,0,0,0,0,0,,,,,,,,
0Ype_n8hjMU,Shopping & Meal Planning for Our Family of 8!,ballingerfamily,80192,0,0,0,0,0,0,0Ype_n8hjMU,0.1,0.2,0.0,0.0,0.3,0.0,0.1
MdJ7W6yFTcI,Ballinger Family TikTok Compilation -- Over ONE BILLION views!!!,ballingerfamily,332782,0,0,0,0,0,0,,,,,,,,
wgivSsX9ygg,Surviving a ROAD TRIP with 7 Kids! 🚗😱 Family Camp DAY 1,ballingerfamily,105398,0,0,0,0,0,0,wgivSsX9ygg,0.2,0.3,0.1,0.0,0.0,0.0,0.1
3YuHquLVRXM,Family Camp DAY 1 - 2022,ballingerfamily,79112,0,0,0,0,0,0,,,,,,,,
L22ebruv9cE,Telling Family I'm Pregnant!,ballingerfamily,1266530,0,0,0,0,0,0,,,,,,,,
gNco9aqSEfw,Christmas Eve 2021!,ballingerfamily,226525,0,0,0,0,0,0,,,,,,,,
exDw7Jj68G8,Ballinger Family Thanksgiving Special 2025- Vlogmas Day 1,ballingerfamily,48434,0,0,0,0,0,0,exDw7Jj68G8,0.2,0.1,0.0,0.0,0.0,0.0,0.1
ZZ4CFpfB1ls,We All Got Covid,ballingerfamily,136538,0,0,0,0,0,0,,,,,,,,
ClNXWeLuptg,Ballinger Family Halloween Special 2023,ballingerfamily,95645,0,0,0,0,0,0,,,,,,,,
TgExr4hVNes,Parker's Christmas Present!,ballingerfamily,74990,0,0,0,0,0,0,TgExr4hVNes,0.3,0.6,0.0,0.0,0.2,0.0,0.2
7lHDJ69KN58,Trying Christmas Traditions from the UK!,ballingerfamily,165357,0,0,0,0,0,0,,,,,,,,
Fh9cylYLiyM,Christmas village is finally up! 🎄🏘🎄 (vlogmas day 23),ballingerfamily,45055,0,0,0,0,0,0,,,,,,,,
DvAuCuw3hT0,Duncan's Birthday Special! 🥳 SIX YEARS OLD! 🥳,ballingerfamily,119166,0,0,0,0,0,0,,,,,,,,
xAc1U0grCiA,Parker Update ✨ 2023 ✨,ballingerfamily,168175,0,0,0,0,0,0,,,,,,,,
jNIIcnws6hs,Luke's 2nd Birthday Special!,ballingerfamily,351981,0,0,0,0,0,0,,,,,,,,
NoW88mPQY0g,I'd Like to Get Better at This,ballingerfamily,109790,0,0,0,0,0,0,,,,,,,,
Un-CX6at4NI,Our Thanksgiving Menu!,ballingerfamily,121785,0,0,0,0,0,0,,,,,,,,
z6fEk0Qdsss,Opening Night!,ballingerfamily,169199,0,0,0,0,0,0,,,,,,,,
GapADwvLlhY,First Day Opening Advent Calendars! Vlogmas 2023,ballingerfamily,48318,0,0,0,0,0,0,,,,,,,,
zFfkKsbTgCA,Luke's First Day of Gymnastics!,ballingerfamily,118321,0,0,0,0,0,0,zFfkKsbTgCA,0.2,0.1,0.0,0.0,0.0,0.0,0.1
ILfsMEAe7ZA,"The HOLY GRAIL in Valencia, Spain! ✨ One Suitcase: Spain - Ep. 7 ✨",ballingerfamily,20744,0,0,0,0,0,0,,,,,,,,
_GyWoV485GA,Thanksgiving Special 2020 & VLOGMAS Day 1!,ballingerfamily,419373,0,0,0,0,0,0,,,,,,,,
6iGgWrLpyes,Baby Update - Teddy is 11 Months Old!,ballingerfamily,91690,0,0,0,0,0,0,,,,,,,,
begEOGIdwFE,Jacob Update ✨2024✨,ballingerfamily,88946,0,0,0,0,0,0,,,,,,,,
Va3pXL96fY0,A Special Visit...,ballingerfamily,96089,0,0,0,0,0,0,,,,,,,,
ows9a02q8Vs,Bailey Update ✨2024✨,ballingerfamily,145346,0,0,0,0,0,0,ows9a02q8Vs,0.2,0.1,0.0,0.0,0.3,0.0,0.1
wJovwiMlXnU,Building Our New Podcast Studio in Spain! 🎙️🇪🇸 | Vlogmas Day 14,ballingerfamily,23715,0,0,0,0,0,0,,,,,,,,
KHovLrygPFI,Trying Starbucks Holiday Drinks & Treats *NEW* 2021!,ballingerfamily,131983,0,0,0,0,0,0,,,,,,,,
88VfcL1-1fE,Halloween Costumes at the Spirit Halloween store!,ballingerfamily,62947,0,0,0,0,1,0,,,,,,,,
djkXo5OH46s,Ballinger Halloween Special 2021!,ballingerfamily,221727,0,0,0,0,0,0,,,,,,,,
XwuxFjVl3qQ,"Most Embarrassing Moment of the Trip  ✨ One Suitcase: Spain - Ep. 9 ✨ Tarragona, Spain",ballingerfamily,45316,0,0,0,0,0,1,,,,,,,,
rw2F1CF2bWM,We Found the BUTT *emotional*  - ✨ One Suitcase: Spain - Ep. 4 ✨,ballingerfamily,36347,0,0,0,0,0,0,,,,,,,,
FlnYEd52S4w,Baby Shopping Haul!,ballingerfamily,207897,0,0,0,0,1,0,FlnYEd52S4w,0.3,0.2,0.0,0.0,0.5,0.0,0.2
lXh9Ooce2Rw,Working From Home in Spain 🇪🇸💻 | Vlogmas Day 9,ballingerfamily,28027,0,0,0,0,0,0,lXh9Ooce2Rw,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1ZOLmAteHvw,Jump Into Fun! Blippi's Ballpit Clubhouse & Indoor Playground Adventure | Educational Videos,blippi,7655870,0,0,0,0,0,0,1ZOLmAteHvw,0.8,0.3,0.0,0.0,0.1,0.0,0.4
_sfjyqhjdI0,Blippi Rides a Firetruck! 🚒 - Blippi's Vroom Vroom Vehicle Show | Educational Videos for Kids,blippi,4870340,0,0,0,0,0,0,,,,,,,,
ZXWzZY5GFDg,Blippi plays Floor is Lava! | What’s It Like to Fly a Plane? 🛫 | Educational Videos for Kids,blippi,535392,0,0,0,0,0,0,,,,,,,,
JiOjpUF9-sU,Blippi's Dinosaur Egg Hunt! Learn about Dinosaurs with Blippi and Meekah! FULL MOVIE,blippi,2597535,0,0,0,0,0,0,,,,,,,,
Wbp-Olo8zP8,Blippi & Los Meñiques De La Casa - Curious Como Yo (Spanish and English Song) 🎵 🎶,blippi,365449,0,0,0,0,0,0,,,,,,,,
pl-6tOBnlt8,Blippi and Meekah get Creative! Lucky Art Crayonolgy - Blippi | Educational Videos for Kids,blippi,835550,0,0,0,0,0,0,,,,,,,,
_v5tDpL8lGQ,Blippi’s Candy Escape Challenge - Blippi | Educational Videos for Kids,blippi,485333,1,0,0,1,0,0,,,,,,,,
B_QZfnMn7Mk,Can Blippi Find Every Color? 🌈 Rainbow Challenge,blippi,327727,1,0,0,1,0,0,,,,,,,,
_HRBqam_jn8,Roar with the Dino Dance Song - Blippi Music | Educational Videos for Kids,blippi,906780,0,0,0,0,0,0,,,,,,,,
H7qrHhBpqIE,Blippi Learns to Ride a Horse! Educational Animal Videos for Kids,blippi,6116251,0,0,0,0,0,0,,,,,,,,
BllsKeyur_w,Blippi And Meekah Construct A Friendship - Blippi | Educational Videos for Kids,blippi,2436901,0,0,0,0,0,0,,,,,,,,
33Jo9zSzkmU,What’s Inside a Fire Truck? 🚒 Blippi and Meekah Visit a Fire Station! | Educational Videos for Kids,blippi,215294,0,0,0,0,0,0,,,,,,,,
vdl8tQaTzN0,Can Blippi Dig Up Dinosaur Fossils and Skeletons? 🦖,blippi,1017849,0,0,0,0,0,0,,,,,,,,
Edt8elzkMZk,Can Blippi Fly on a Zipline? - Blippi | Educational Videos for Kids,blippi,246711,0,0,0,0,0,0,,,,,,,,
0ffiDzesyF4,Blippi Has a Magical Halloween - Blippi | Educational Videos for Kids,blippi,894787,0,0,0,0,0,0,,,,,,,,
LPm3rgEct_4,Blippi Meets Reptile Friends at the Aquarium | Educational Videos for Kids,blippi,3648025,0,0,0,0,0,0,,,,,,,,
BqVkQZlPMTw,Blippi vs. The Halloween King! Who Took the Trick-or-Treat Candy? 🎃 🍭,blippi,191403,0,0,1,0,0,0,,,,,,,,
-B4DobUhjX4,Blippi’s Wild Animal Friends! 🐼 From Pandas to Kangoroos!,blippi,186241,0,0,0,0,0,0,,,,,,,,
DzGLt99Caoc,Blippi Finds his Missing Cat in Roblox! Halloween Gaming Videos for Kids,blippi,32501774,0,0,0,0,0,0,,,,,,,,
8un_AEiAqk8,What’s It Like to Live Like an Animal? 🐾 - Blippi | Educational Videos for Kids,blippi,347541,0,0,0,0,0,0,,,,,,,,
DOjTAh8_cVQ,How Do Camels Survive in the Desert? 🐪🌵 Blippi's Camel Adventure! | Educational Videos for Kids,blippi,247409,0,0,0,0,0,0,DOjTAh8_cVQ,0.8,0.3,0.0,0.0,0.1,0.0,0.2
wgjKRuOVGJM,🐊 Can Blippi Trick or Treat with an ALLIGATOR? 🎃 Silly Halloween Adventure!,blippi,857638,0,0,0,0,0,0,wgjKRuOVGJM,0.9,0.7,0.2,0.0,0.1,0.0,0.4
e7yyv9d-UPA,What Color Will Blippi Paint the Car? | Learn Colors with Blippi | Educational Videos for Kids,blippi,486814,0,0,0,0,0,0,,,,,,,,
xCV9-5vnbm0,Blippi Colors a Car in Real Life! Educational Videos for Toddlers,blippi,2419072,0,0,0,0,0,0,,,,,,,,
MK0DEfG1AyM,Blippi Becomes a Zookeeper! 🐢,blippi,538903,0,0,0,0,0,0,,,,,,,,
Hwkr8p8IEk0,Blippi’s Candy Escape Challenge - Blippi's Big 10! | Educational Videos for Kids,blippi,3546681,1,0,0,1,0,0,,,,,,,,
aSncJRn9TpY,Play Hot or Cold with Blippi and Meekah! | Blippi's Playdate | Educational Videos for Kids,blippi,698943,0,0,0,0,0,0,,,,,,,,
dwT12LDZV0E,Blippi’s Hero Challenge on a Disney Cruise (Supported by Disney!) | Educational Videos for Kids,blippi,4631855,1,0,0,1,1,0,,,,,,,,
KtKcr7XL0j0,🍎 Teacher Meekah and Kid Blippi Play the ULTIMATE Back to School Challenge! Are you Ready?,blippi,716982,1,0,0,1,0,0,,,,,,,,
trosrEsy-t8,Blippi's Amazing Encounter with Reptile Buddies! | Blippi Educational Colors Song,blippi,1215524,0,0,0,0,0,0,,,,,,,,
obhvkriVdsY,Learning Shapes and Colors with Blippi at Kidsville Indoor Playground! Educational Videos for Kids,blippi,10011326,0,0,0,0,0,0,,,,,,,,
umqsbzEMpPA,Blippi Buddies: Fun Adventures with Friends! - Blippi Top 10 | Educational Videos for Kids,blippi,2009522,0,0,0,0,0,0,,,,,,,,
tUr6k7MW7g8,Blippi Plays Games and Makes Yummy Rice Dumplings in Singapore ! 🥟,blippi,214806,0,0,0,0,0,0,,,,,,,,
kiFGuSUybdU,Blippi's Epic Adventure in the Blippi Mobile! | Blippi Roblox | Educational Videos for Kids,blippi,888675,0,0,0,0,0,0,,,,,,,,
Zz1FGGZybrc,Blippi's Job Show: Monster Truck Challenge – Can They Jump the Ball Pit? | Blippi's Job Show,blippi,823806,1,0,0,1,0,0,,,,,,,,
TbdnSUeYndo,Blippi Decorates the Christmas Tree🎄- Celebrate the Holidays! | Educational Videos for Kids,blippi,831017,0,0,0,0,0,0,,,,,,,,
GGw87wEKbPk,Blippi’s Top 10 Moments in Indoor Playgrounds! - Blippi's Top 10 | Educational Videos for Kids,blippi,2919469,0,0,0,0,0,0,,,,,,,,
KszjX8cshuk,🎄 Can Blippi Help Santa Deliver Presents at the Zoo?,blippi,645753,0,0,0,0,0,0,,,,,,,,
qdhSsCburIc,Blippi Plays with Light and Color! 🎨 Learn Through Educational Science Fun,blippi,824933,0,0,0,0,0,0,qdhSsCburIc,0.9,0.3,0.0,0.0,0.1,0.0,0.3
kYU1m30l8us,Can Blippi & Logan Save the Cat? Blippi & Friends to the Rescue! - Play Fun Educational Games,blippi,3324784,0,0,0,0,0,0,,,,,,,,
_pWhx7l_48g,Sink or Float Adventure with Blippi in Milan! 🌊 | Educational Videos for Kids,blippi,8377294,0,0,0,0,0,0,,,,,,,,
ziC-d6uuodw,Blippi and Meekah Wish You a Blippi Christmas! | Classic Holiday Nursery Rhymes for the Family,blippi,1444524,0,0,0,0,0,0,,,,,,,,
MJa1HM7fEQ4,Blippi and Meekah Jump and Play in Seattle! Travel Videos for Kids,blippi,1274915,0,0,0,0,0,0,,,,,,,,
P1gnSEAJUcA,Blippi Rides a Real Formula 1 Race Car! 🏎️ | Vroom Vroom Vehicle Show | Educational Videos for Kids,blippi,2030326,0,0,0,0,0,0,,,,,,,,
SwXA_w11wxM,What Makes Hot Air Balloons Rise? 🎈 Blippi Explores Science! | Educational Videos for Kids,blippi,569923,0,0,0,0,0,0,SwXA_w11wxM,0.2,0.3,0.0,0.0,0.1,0.0,0.1
yPyvKLd-zzQ,Blippi's Dig It Digger: Excavator Adventures for Kids! - Blippi | Educational Videos for Kids,blippi,1238107,0,0,0,0,0,0,yPyvKLd-zzQ,0.9,0.3,0.0,0.0,0.1,0.0,0.3
Qd_ZAUhrK5M,Can Blippi Hit the Archery Target? 🏕️ - Blippi the Hero | Outdoor Playground Treetop Fun,blippi,495194,1,0,0,0,0,0,,,,,,,,
ZSBnonJhxsU,Blippi and Meekah’s Spooky Pumpkin Patch Playdate! Halloween Episodes for Kids,blippi,4109970,0,0,0,0,0,0,,,,,,,,
y-bXVbpHBCw,Blippi Explores Sink or Float in Milan! - Blippi | Educational Videos for Kids,blippi,1068946,0,0,0,0,0,0,,,,,,,,
uU99606QUqQ,The Floor is Lava! Can You RUN Like Blippi? 🦖🔥 Blippi Ultimate Roadtrip | Kids Videos,blippi,1349990,1,0,0,1,0,0,,,,,,,,
IpO93VFlh9A,Play Fun and Games! - Blippi Top 10 | Educational Videos for Kids,blippi,1423319,0,0,0,0,0,0,,,,,,,,
LUKvPSUiqwY,"Count with Blippi! Roaring Dinosaurs, Excavators & Ballpits!!! | Blippi’s Favorite Things!",blippi,1515213,0,0,0,0,0,0,,,,,,,,
5m624FFUNxw,Blippi Flies From a Boat to the Sky 🪂,blippi,377178,0,0,0,0,0,0,,,,,,,,
