id,title,publishedAt,channelId,channelTitle,viewCount,channel_short_name,log_views
osz_r9AYyrw,Parker’s Room Tour! 🎄✨Christmas edition🎄✨ | Ballinger Family Vlogmas Day 18,4 months ago,UCsi7f6y5dH5uuye3MeCfojA,,47002,ballingerfamily,4.672116338158776
ScDwz_uyRNs,Shopping for Baby Teddy's FIRST BIRTHDAY!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,105721,ballingerfamily,5.024161262409237
Nsrc7bw1HK0,How Close is Labor?,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,158641,ballingerfamily,5.200415438798816
YGl0sCu53To,The Next Step...,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,158341,ballingerfamily,5.199593383392063
m50K8mavtm0,Duncan's Food Allergy,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,46522,ballingerfamily,4.667658376956949
QKo7lF40z_c,It finally happened!!! (We’ve tried for 10 years 😱),1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,91257,ballingerfamily,4.960266187591791
xHdO5fkAYaE,Homeschooling Tips & Tricks (from a mom of 6!),1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,10342,ballingerfamily,4.014604533436051
TVwapq6ID1g,Behind the Scenes Chaos.,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,72765,ballingerfamily,4.861922533681745
9ZUGjjPVwQc,That Happy Messy Newborn Stage,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,238381,ballingerfamily,5.377271637293068
lLSXyrz0uDM,I messed up. (Vlogmas Day 9),1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,41672,ballingerfamily,4.61984434442464
4x5T5ZxJuNM,"You can't land on a gas giant, Jacob! (Vlogmas day 14)",1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,37110,ballingerfamily,4.569490954348783
1QtaIthZNDs,My Husband Explains Birth to Me,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,151520,ballingerfamily,5.180469961659198
PTTWDY2nL-k,Update from my Doctor,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,51488,ballingerfamily,4.7117060224189355
jcGqQl6QE-Y,Christmas Shopping -- Choosing this year's special ornaments ✨🎄✨,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,38305,ballingerfamily,4.583255466675694
-uTPGWzO5dk,"✨Kid's Choice Awards 2024✨ Makeovers, Celebs, & Exclusive Parties",1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,131858,ballingerfamily,5.120106484151874
PQ9UKZtva_Y,Chronic Idiopathic Urticaria ✨UPDATE✨,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,41909,ballingerfamily,4.622307298159941
QKNATpM6L88,Having Contractions!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,553735,ballingerfamily,5.743301974887177
kdzx6JetdBk,The Rebellious Teenage Years | Ballinger Family Vlogmas Day 17,4 months ago,UCsi7f6y5dH5uuye3MeCfojA,,41220,ballingerfamily,4.615107987443194
rf7IX2e7du0,"Finally, A Good Surprise!",4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,176926,ballingerfamily,5.247791658951618
0Ype_n8hjMU,Shopping & Meal Planning for Our Family of 8!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,80192,ballingerfamily,4.904131044978037
MdJ7W6yFTcI,Ballinger Family TikTok Compilation -- Over ONE BILLION views!!!,1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,332782,ballingerfamily,5.522159827498232
wgivSsX9ygg,Surviving a ROAD TRIP with 7 Kids! 🚗😱 Family Camp DAY 1,1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,105398,ballingerfamily,5.022832369916331
3YuHquLVRXM,Family Camp DAY 1 - 2022,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,79112,ballingerfamily,4.898242363883397
L22ebruv9cE,Telling Family I'm Pregnant!,5 years ago,UCsi7f6y5dH5uuye3MeCfojA,,1266530,ballingerfamily,6.102615481280258
gNco9aqSEfw,Christmas Eve 2021!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,226525,ballingerfamily,5.355116139076884
exDw7Jj68G8,Ballinger Family Thanksgiving Special 2025- Vlogmas Day 1,5 months ago,UCsi7f6y5dH5uuye3MeCfojA,,48434,ballingerfamily,4.685150337437864
ZZ4CFpfB1ls,We All Got Covid,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,136538,ballingerfamily,5.135253537044109
ClNXWeLuptg,Ballinger Family Halloween Special 2023,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,95645,ballingerfamily,4.980662271496956
TgExr4hVNes,Parker's Christmas Present!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,74990,ballingerfamily,4.875003353600041
7lHDJ69KN58,Trying Christmas Traditions from the UK!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,165357,ballingerfamily,5.218422584475156
Fh9cylYLiyM,Christmas village is finally up! 🎄🏘🎄 (vlogmas day 23),1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,45055,ballingerfamily,4.653742994025736
DvAuCuw3hT0,Duncan's Birthday Special! 🥳 SIX YEARS OLD! 🥳,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,119166,ballingerfamily,5.076152361791162
xAc1U0grCiA,Parker Update ✨ 2023 ✨,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,168175,ballingerfamily,5.22576143635484
jNIIcnws6hs,Luke's 2nd Birthday Special!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,351981,ballingerfamily,5.546519220813746
NoW88mPQY0g,I'd Like to Get Better at This,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,109790,ballingerfamily,5.0405627850813115
Un-CX6at4NI,Our Thanksgiving Menu!,5 years ago,UCsi7f6y5dH5uuye3MeCfojA,,121785,ballingerfamily,5.085593800461097
z6fEk0Qdsss,Opening Night!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,169199,ballingerfamily,5.228397791943163
GapADwvLlhY,First Day Opening Advent Calendars! Vlogmas 2023,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,48318,ballingerfamily,4.68410894947607
zFfkKsbTgCA,Luke's First Day of Gymnastics!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,118321,ballingerfamily,5.073061831481117
ILfsMEAe7ZA,"The HOLY GRAIL in Valencia, Spain! ✨ One Suitcase: Spain - Ep. 7 ✨",2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,20744,ballingerfamily,4.316892503761295
_GyWoV485GA,Thanksgiving Special 2020 & VLOGMAS Day 1!,5 years ago,UCsi7f6y5dH5uuye3MeCfojA,,419373,ballingerfamily,5.622600466357097
6iGgWrLpyes,Baby Update - Teddy is 11 Months Old!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,91690,ballingerfamily,4.962321972729584
begEOGIdwFE,Jacob Update ✨2024✨,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,88946,ballingerfamily,4.949126422155881
Va3pXL96fY0,A Special Visit...,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,96089,ballingerfamily,4.982673673696298
ows9a02q8Vs,Bailey Update ✨2024✨,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,145346,ballingerfamily,5.162403084253461
wJovwiMlXnU,Building Our New Podcast Studio in Spain! 🎙️🇪🇸 | Vlogmas Day 14,4 months ago,UCsi7f6y5dH5uuye3MeCfojA,,23715,ballingerfamily,4.37502312898789
KHovLrygPFI,Trying Starbucks Holiday Drinks & Treats *NEW* 2021!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,131983,ballingerfamily,5.120517995738774
88VfcL1-1fE,Halloween Costumes at the Spirit Halloween store!,3 years ago,UCsi7f6y5dH5uuye3MeCfojA,,62947,ballingerfamily,4.798975036834789
djkXo5OH46s,Ballinger Halloween Special 2021!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,221727,ballingerfamily,5.345818580967623
XwuxFjVl3qQ,"Most Embarrassing Moment of the Trip  ✨ One Suitcase: Spain - Ep. 9 ✨ Tarragona, Spain",1 year ago,UCsi7f6y5dH5uuye3MeCfojA,,45316,ballingerfamily,4.656251568124394
rw2F1CF2bWM,We Found the BUTT *emotional*  - ✨ One Suitcase: Spain - Ep. 4 ✨,2 years ago,UCsi7f6y5dH5uuye3MeCfojA,,36347,ballingerfamily,4.560468570980125
FlnYEd52S4w,Baby Shopping Haul!,4 years ago,UCsi7f6y5dH5uuye3MeCfojA,,207897,ballingerfamily,5.317848222410612
lXh9Ooce2Rw,Working From Home in Spain 🇪🇸💻 | Vlogmas Day 9,4 months ago,UCsi7f6y5dH5uuye3MeCfojA,,28027,ballingerfamily,4.447576613522922
ZM3a6SQknC0,Yellowstone,2017-06-05T12:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,424888,bonniehoellein,5.628274465597926
nZBlZgNADzI,Sick for my Birthday,2015-11-30T14:00:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,543051,bonniehoellein,5.73484061776287
jTfF5tAm_TQ,Pregnancy Update / Week 28,2015-05-27T13:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,42328,bonniehoellein,4.626627748524
DA4ikS1oHr4,Olivia's Morning Routine,2017-09-13T12:00:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,2340447,bonniehoellein,6.369298810869076
XXGPf0OTP_M,Major Workout Breakthrough,2020-01-21T12:00:10Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,38034,bonniehoellein,4.58017200215562
hXgW7zc8FU0,Good OLD Vlog,2019-03-22T12:00:06Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,135803,bonniehoellein,5.1329093639728685
flSS9O4hk1A,Nightly Check Ins and Chit Chats!,2026-02-06T12:01:15Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,18700,bonniehoellein,4.271841606536499
L0jLTpx6IrA,Homemade Cream of Chicken Soup Recipe,2025-12-04T19:55:29Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,13831,bonniehoellein,4.140853581322722
rGkFH0AAMkE,ELF on the SHELf DAY 19,2016-12-19T16:37:37Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,76843,bonniehoellein,4.885604311655724
Y0dxHEpOcEo,BEFORE & AFTER HOUSE REMODEL,2016-10-05T13:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,295175,bonniehoellein,5.470079571911778
Vn8f85OAHLM,Puppy's Big Surgery,2019-08-14T12:00:06Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,229837,bonniehoellein,5.361419944292851
EGjn73lGS7I,First Day of 2022 - NAME 10 CANDY BARS,2022-01-07T12:30:05Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,44599,bonniehoellein,4.649325121058538
mMQQW4A4aHY,New News,2019-09-05T11:00:08Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,95666,bonniehoellein,4.980757615561402
UeWHqEVxlqY,How We Ruined 12 Yards of Concrete,2025-08-06T11:01:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,27939,bonniehoellein,4.446210857674584
ymptBjOo5_w,"Lincoln Turns 7 - 1st RV trip in ""Miles""",2022-09-06T11:00:29Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,108841,bonniehoellein,5.036792523299624
KAx5p7xMqKo,Saying Goodbye to the Kids BABY TOYS,2018-08-28T12:00:07Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,220280,bonniehoellein,5.342975067809245
sDpk2ABspDk,Cody's MrBEAST Trampoline Challenge,2022-01-06T12:30:26Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,34635,bonniehoellein,4.539515191972858
P0pHKo_NUwo,"Relax,Take a Deep Breath #chiropracticadjustment",2024-04-25T11:00:25Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,12282,bonniehoellein,4.089269093046149
XSOmAuGrGKE,Kayak Tour in Hawaii (island),2017-04-09T12:00:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,217364,bonniehoellein,5.337187617505636
Dj9M7wcLESs,How to Clean Makeup Brushes,2014-10-16T13:00:05Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,29082,bonniehoellein,4.463624270106403
Zad0eHQnkKA,Interrupted by my Dog,2023-06-30T23:00:13Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,17040,bonniehoellein,4.231469590430681
UvK7Uz-IkIw,Laying Our Entry Tile,2023-10-13T11:00:21Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,61961,bonniehoellein,4.792118418302425
VNkbDlQikAc,Colder than We Expected! Summer Family Friendly Hikes!,2021-07-13T11:30:04Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,43091,bonniehoellein,4.634386572747978
z3-1UuIubVQ,SPIDER  in my HAIR!,2015-10-09T13:00:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,415503,bonniehoellein,5.61857416380904
4yUH2LS3MIw,Getting TACOS on our ONE WHEELS! + House Updates,2023-11-03T11:00:04Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,43765,bonniehoellein,4.641126932803509
Utpi2NxnfT4,Boston First Walks,2014-09-08T16:45:22Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,657823,bonniehoellein,5.818109054002913
1v5iKD-tfuM,Baked Feta Pasta without the pasta - Veggie Loaded,2021-03-04T12:30:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,78938,bonniehoellein,4.897286118766272
Xx5h-HN3ZgU,Learning To Do Laundry,2020-07-31T11:00:10Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,193616,bonniehoellein,5.286941243595254
jSbVtTWesFA,NOT MODELS - NYC Travel Vlog,2019-09-16T11:00:13Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,77357,bonniehoellein,4.888499618925138
EWkPauDmQig,Bonnie Hoellein Has Been Canceled,2019-09-09T11:00:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,104463,bonniehoellein,5.018962493880232
clnlu5A942E,SPEECHLESS Christmas Day 2021 Vlogmas Day 25,2021-12-26T12:30:08Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,196904,bonniehoellein,5.294254538689071
Dn3wFt-6-N0,"Lincoln, Please Pay Attention.",2017-09-28T12:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,338056,bonniehoellein,5.528988648432962
7t33wSNQGsg,Parade in the RAIN,2021-11-09T12:30:01Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,40340,bonniehoellein,4.605735893876747
VeafjcjRPZM,Puppy's First Hike,2019-10-11T11:00:06Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,59088,bonniehoellein,4.771499290306903
2oe3vxEcNPI,Fresh Fruit,2016-05-13T13:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,96690,bonniehoellein,4.985381560231997
Jb6C7fz9pks,Making Christmas Ornaments,2017-12-20T13:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,96761,bonniehoellein,4.985700348034589
ayr459313HQ,Joels Turns 30 - KIDS PLAN A PARTY,2016-02-02T14:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,205996,bonniehoellein,5.313858787384718
BIZ2rSmaiIU,My Foundation Routine,2014-09-11T15:01:56Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,33141,bonniehoellein,4.520365608728146
OsdPrc5ikpc,daddy daughter tag,2014-09-05T15:35:43Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,74148,bonniehoellein,4.870099441262203
mfbpj7bpEqE,Window Cleaning Routine,2018-06-04T12:00:03Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,158750,bonniehoellein,5.2007137339640135
3k67wEkZDBM,Gave my GIRLFRIEND my TOOTH FAIRY MONEY,2018-03-19T12:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,215813,bonniehoellein,5.334077601877089
-FtflAry6Xw,Much Needed Time with COUSINS! #cliffjumping,2024-06-19T11:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,65341,bonniehoellein,4.815185776774842
Dc7wlptRNok,Apple Addiction,2014-10-27T13:00:17Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,115140,bonniehoellein,5.061226225119115
8mRLINWnvcg,Little brother Shows up Big Brother,2015-05-11T13:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,989648,bonniehoellein,5.995480751323552
2PSTi1pRsq8,"Florida Bridge Jumping, Only the LOCALS Know",2024-04-08T11:00:03Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,28634,bonniehoellein,4.456882020623248
4r4vagEXQOU,Elf in the FRIDGE,2015-12-18T14:00:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,133194,bonniehoellein,5.124484661579165
ZzI6gngpP5I,Healing Moments,2024-10-21T15:09:48Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,10061,bonniehoellein,4.0026411490000395
EvYqyEzhlus,Egg Roulette Challenge!,2014-09-24T05:11:11Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,560628,bonniehoellein,5.748674784365799
PJQorxCps08,Extreme Measures For A DOG BATH,2018-04-19T12:00:02Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,100782,bonniehoellein,5.00338297259829
2EPCB5jo9qw,Retail Therapy DOES Bring Joy,2021-02-05T12:30:00Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,61222,bonniehoellein,4.786907513023095
S1ilExaLN6U,Hey Jimmy Kimmel.....2020,2020-11-13T12:00:06Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,69074,bonniehoellein,4.8393146062541215
dmOVftBpqnE,Skateboarding is Hard.,2017-03-13T13:00:05Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,316769,bonniehoellein,5.500742673587628
wdeqUx5VmFY,Romantic Gesture #shorts,2023-06-07T23:00:31Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,13905,bonniehoellein,4.143170993200179
deMcdvfG5WY,Quarantine Spring Cleaning,2020-04-13T11:00:25Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,129816,bonniehoellein,5.113328223153671
xK-ME0QGAig,"New Year, Same Me. CLEAN MY BATHROOM WITH ME!",2023-01-10T12:00:27Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,46908,bonniehoellein,4.671246916479872
SX8YgXrVsig,Reality Talk,2018-06-19T12:00:04Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,152321,bonniehoellein,5.1827597822290565
BCxuqNo8oyc,Christmas Train,2024-12-22T00:36:10Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,5484,bonniehoellein,3.739097446117475
mbBu-NmRdo8,Paddle Boarding in the Florida Keys,2025-02-11T12:01:08Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,4542,bonniehoellein,3.6572471298837166
lYIMucgOllU,Elf on the Shelf Day 24,2014-12-24T22:09:47Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,1433379,bonniehoellein,6.156361037463696
X2nBW6vtHH4,I was not expecting this at the Dr's Office,2024-12-16T12:00:41Z,UCLPyjp5kxGEr8odmEsVb6Sg,Bonnie Hoellein,35156,bonniehoellein,4.545999455800179
JLj11umr1CE,Heading to Hollywood (WK 231.4) | Bratayley,2015-06-08T23:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1112488,bratayley,6.046295335102956
XrwQ0TAwyOw,Check Check ✔✔ (WK 334.3) | Bratayley,2017-05-28T23:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1873934,bratayley,6.272754290959143
16kvP_8gQuA,Don't Look at My Eyes! (WK 86),2012-09-01T03:19:41Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,129502,bratayley,5.112276475616164
wQD3OnVkpEk,Don't Try This At Home 😱 (WK 378) | Bratayley,2018-03-30T23:00:03Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,4199415,bratayley,6.62318879516762
dHvSA5R6LLs,Halloween-ified (WK 196.7) | Bratayley,2014-10-09T23:00:03Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,336604,bratayley,5.5271192725655505
d6s1e1iHGw8,Live at Radio Disney 📻 (WK 362.3) | Bratayley,2017-12-11T00:03:59Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,600745,bratayley,5.778690164858466
Hg0RFsxpMc8,Mahalo Monday! (WK 262.6) | Bratayley,2016-01-14T06:55:57Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,431692,bratayley,5.635174000502346
7tKO8xFJrkM,World's Most Poisonous Pineapple! (WK 150.6) | Bratayley,2013-11-21T00:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,81893,bratayley,4.91324678098755
uX4ZTIL39jE,Can We Go Peek? (WK 30),2011-07-29T15:08:56Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,844041,bratayley,5.926363543357028
mXhMdaUpMJY,Babysitting and Christmas Parties! (WK 312.3) | Bratayley,2016-12-26T00:00:02Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1215760,bratayley,6.08484785046062
8Ili90DGf18,How to Get Annie's Epic Bun (WK 315) | Bratayley,2017-01-14T00:00:03Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1830221,bratayley,6.26250353414874
GhxywFueF0c,I Can't Believe It! (WK 78.2),2012-07-09T19:51:08Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,80714,bratayley,4.906948870476861
yRTntNmZQIM,"It's a Happy New Year, Not a Sad New Year | New Year's Eve 2015 (WK 261.2) | Bratayley",2016-01-03T00:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,837877,bratayley,5.9231802690575215
sN2yRaJXloc,Boy vs. Pirate (WK 239.6) | Bratayley,2015-08-05T23:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,283220,bratayley,5.452123918449042
6oYgSpYgrf0,It is the Climb ⛰ (WK 345.4) | Bratayley,2017-08-14T23:39:26Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,808341,bratayley,5.90759460728077
T6YAx1hbCgs,Baby Food Challenge (WK 86.4),2012-09-04T01:56:41Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1815572,bratayley,6.259013476373488
PfVlCwi6894,Behind the Scenes of BKB-Bratayley Knows Best Vlog (WK 90.5),2012-10-03T03:50:36Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,170192,bratayley,5.230939141897151
EmnxM6Tp7HE,Hurricane Hayley (WK 165.2) | Bratayley,2014-03-02T00:00:02Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,157737,bratayley,5.197933576721809
IyOX8A13lZ0,Hayley's Singing? 🎙️ (WK 371) | Bratayley,2018-02-10T00:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1559404,bratayley,6.192958643887285
d2yVcRmkFAc,I am Four Years Old! (WK 112.2) | Bratayley,2013-03-03T02:26:18Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,276809,bratayley,5.442180206401753
SEUNMqF1mpk,You're Gonna Mess Her Mess Up! (WK 82.7),2012-08-10T02:23:13Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,126263,bratayley,5.10127610392027
euw8Aygwa1A,4 Million Subscriber Party! 🎉 (WK 323.7) | Bratayley,2017-03-16T23:00:05Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,999088,bratayley,5.999603742711703
t-2bQvr0gt0,This Camera is Like Getting All Up in My Face! (WK 166.4) | Bratayley,2014-03-10T23:00:02Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,266672,bratayley,5.425977418075061
52xv44AO2VU,Cheese Face (WK 29.2),2011-07-26T03:28:15Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1573790,bratayley,6.19694678143745
4o9ruQyS2Xo,Bratayley and the Kellogg's Tour of Gymnastics Champions 2016 (WK 306.3) | Bratayley,2016-11-14T00:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,405385,bratayley,5.607867674949615
GMKW4D66ZeE,Bad Weather Wimp (WK 269) | Bratayley,2016-02-27T00:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,2406534,bratayley,6.381392001857165
GyJTftQrPyI,Annie's Jewelry Haul 😍 (WK 373.6) | Bratayley,2018-03-01T00:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,889188,bratayley,5.948993593063223
1vLPw5UsFyQ,So Much Loss (WK 294.4) | Bratayley,2016-08-22T23:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,1109119,bratayley,6.044978145130907
47ACs6ukZ8A,Hayley Takes on Washington D.C. 🇺🇸 (WK 346.3) | Bratayley,2017-08-20T23:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,927673,bratayley,5.967394916604316
zo0D2m55IxE,Happy Sad Face (WK 284.7) | Bratayley,2016-06-16T23:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,538325,bratayley,5.731044549070627
SeJph8I2nUw,Climbing the Eiffel Tower (WK 268.7) | Bratayley,2016-02-26T00:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,3577028,bratayley,6.55352233970108
ixg0uyPAWfA,Painted in Pudding  (WK 15),2011-04-15T12:22:12Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,2165129,bratayley,6.335483777049272
ioT4Lp2fJJY,Acting Crazy at the Park! (WK 172.7) | Bratayley,2014-04-24T23:00:01Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,126955,bratayley,5.103649809815084
RYS-T93sB1M,"10,000 Ball Pit Prank 😂 (WK 393.7) | Bratayley",2018-07-19T23:00:02Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,799685,bratayley,5.902918949864549
lOv-k2Qb4Og,Synchronized Gymnastics (WK 135.2) | Bratayley,2013-08-11T04:10:10Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,970613,bratayley,5.987046103783775
MtaDUsveacY,This Isn't Looking Good...  (WK 398.5) | Bratayley,2018-08-21T23:00:04Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,500858,bratayley,5.699714614973599
8q7efLkL5i8,Party At Annie & Hayley's 🎉 (WK 377.7) | Bratayley,2018-03-29T23:00:00Z,UCnrO0wqhKpMYUt_wSeaIasw,Bratayley,2336027,bratayley,6.368477858082162
