id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
1SlslrMCbWA,New Years Eve Celebration (WK 313.4) | Bratayley,bratayley,812527.0,0,0,0,0,0,0
FYOm8X8s9Qs,Annie Says Goodbye...😢 (WK 383.7) | Bratayley,bratayley,964218.0,0,1,1,0,0,0
4LQriHW4bTw,Captain Obvious (WK 171.3) | Bratayley,bratayley,2793822.0,0,0,0,0,0,0
MpsYvXCguSU,We're Going to Australia (WK 241.4) | Bratayley,bratayley,1193177.0,0,0,0,0,0,0
17ILDiFwG28,Just Keep Smiling (WK 417.6) Bratayley,bratayley,447158.0,0,0,0,0,0,0
3YKx2MvLgXw,Ann Squared (WK 429) Bratayley,bratayley,1026227.0,0,0,0,0,0,0
A-QkKraNM2Q,Bladebuilder Lightsaber Jedi Master Playset  – Star Wars Global Toy Unboxing,bratayley,264936.0,1,0,0,0,1,0
YGOVM2mHFdc,It Wasn't That Dramatic (WK 281.2) | Bratayley,bratayley,590216.0,0,0,0,0,0,0
HBRDbrVTZdg,Do Not You (WK 415.6) Bratayley,bratayley,274227.0,0,0,0,0,0,0
tcKW9Bb-pTQ,Preparing for Surgery (WK 197.7) | Bratayley,bratayley,762558.0,0,0,0,0,0,1
f-llqtsHIsc,Snow Day! (WK 157.3) | Bratayley,bratayley,216763.0,0,0,0,0,0,0
B_aa5VokVXA,Hole in One (WK 86.5),bratayley,650978.0,0,0,0,0,0,0
WtRjnWDf1LI,Talent Show 🎤 (WK 326.3) | Bratayley,bratayley,1286548.0,1,0,0,0,0,0
QNkoiHtS8nU,That Would Be Classic! (WK 185) | Bratayley,bratayley,1950424.0,0,0,0,0,0,0
7HgN6RanSAM,You Speak the Truth! (WK 88),bratayley,248886.0,0,0,0,0,0,0
KyZEVrNf0UY,Like a Wet Dog 2 (WK 146) | Bratayley,bratayley,133352.0,0,0,0,0,0,0
vls0l7DhkF4,Another Trip to the Doctor! (WK 291.3) | Bratayley,bratayley,3351633.0,0,0,0,0,0,1
SkJvBXKdf8o,Tie Dye Twist-Bratayley Style (WK 111.4) | Bratayley,bratayley,212571.0,1,0,0,0,0,0
6TsPrCOCnkY,New Christmas Traditions 🎄 (WK 364.5) | Bratayley,bratayley,1888331.0,0,0,0,0,0,0
dL-SbE8ZZ8I,Special Thanksgiving Guests 😲 (WK 360) | Bratayley,bratayley,614561.0,0,1,0,0,0,0
LERBoLHMq04,Performing Plane Magic ✈️️ (WK 323) | Bratayley,bratayley,1747628.0,1,0,0,0,0,0
RGcs7zVH5U4,Mia's Jazz Hands | Playlist Orlando 2016 (WK 277.6) | Bratayley,bratayley,660391.0,1,0,0,0,0,0
6vmWw0NlmK0,Why Are We Laughing? 😂 (WK 380.6) | Bratayley,bratayley,449302.0,0,1,0,0,0,0
60AFYb3Rhyg,Louis the Christmas Tree (WK 50.2),bratayley,99029.0,0,0,0,0,0,0
DxApaesUFxo,Disney Mystery Minis by Funko Unboxing (WK 135.7) | Bratayley,bratayley,372195.0,1,0,0,0,1,0
HcQsHrRQRtU,Justice Spring and Summer Fashion Show-Cute Girl Clothes (WK 118.7),bratayley,218603.0,1,0,0,0,1,0
RyjFIGmgyjg,"Right This Way, Pizza Girl! (WK 202.2) | Bratayley",bratayley,400619.0,0,0,0,0,0,0
qSwSfUmFp3k,Bahamas Vacation Finally Begins (WK 259.3) | Bratayley,bratayley,1775310.0,0,0,0,0,0,0
5hx_53fOJrs,History Will Be Made (WK 305.7) | Bratayley,bratayley,340672.0,0,0,0,0,0,0
7upvrvwMduY,Dancers for the Day (WK 285.2) | Bratayley,bratayley,2639578.0,1,0,0,0,0,0
B7LYcwN9RXE,Favorite 4th of July 🇺🇸 (WK 392) | Bratayley,bratayley,560304.0,0,0,0,0,0,0
_Q-W0GjlZoA,Do You Know Yourself? (WK 189.7) | Bratayley,bratayley,222945.0,0,0,0,0,0,0
O5hptG47iO8,Totes Delish! (WK 140.6) | Bratayley,bratayley,67739.0,0,0,0,0,0,0
pmlvfBBklBw,Five! (WK 131.5) | Bratayley,bratayley,84450.0,0,0,0,0,0,0
xODCXlojGwc,Sea Urchin For The First Time 🍣 (WK 384.7) | Bratayley,bratayley,350321.0,0,0,0,0,0,0
wquIgyUjrZo,Kids Put Makeup on Dad! (WK 217.5) | Bratayley,bratayley,2743407.0,1,0,0,0,0,0
c5KNAXBhvtc,Suspended From Musical.ly! 😱 (WK 355.5) | Bratayley,bratayley,877972.0,0,1,0,0,0,0
NrxceDr-Oig,Evacuations & Lost Dogs (WK 300) | Bratayley,bratayley,792376.0,0,0,0,0,0,0
LuxFXcvPp2w,Eating Sunflower Seeds (WK 123.5),bratayley,75005.0,0,0,0,0,0,0
k21xL8UMKFU,Claire's and Justice Haul (WK 229.3) | Bratayley,bratayley,1744855.0,1,0,0,0,1,0
QgMCO2Z9ISE,Saturday Nights in Los Angeles 😎 (WK 333.4) | Bratayley,bratayley,715612.0,0,0,0,0,0,0
Nz0BdSwBCNY,Really Big Announcement  (WK 127.4),bratayley,92205.0,0,0,0,0,0,0
SyPFepqAycM,My Crazy Brother (WK 88.6),bratayley,2270836.0,0,1,0,0,0,0
ODMzxpnHB3U,This was WAY too intense,brentrivera,6032352.0,0,1,0,0,0,0
-nF12qPMaaw,OVERNIGHT IN WORLD’S FIRST UNDERWATER HOTEL!,brentrivera,26882078.0,1,0,0,1,0,0
Eo_gRBNrW_8,7 THINGS GIRLS SAY THAT GUYS HATE | Brent Rivera,brentrivera,9195578.0,1,0,0,0,0,0
bED4x7jl8JI,"Social Media In Real Life (Musical.ly,Snapchat,ect.) (Collins Key) | Brent Rivera",brentrivera,6697141.0,1,0,0,0,0,0
9_S6EDJtkdI,Fun Facts With Brent,brentrivera,385278.0,0,0,0,0,0,0
-Vi3eP8_yaY,PUMPKIN Challenge (w/ WeeklyChris) | Brent Rivera,brentrivera,1040520.0,1,0,0,1,0,0
-cQs6_9xdBQ,I BUILT A REAL LIFE BARBIE DREAM HOUSE!,brentrivera,9044696.0,1,0,0,0,1,0
G0vdSLAeOYc,You will not believe what happened🧨,brentrivera,3635771.0,-1,1,0,0,0,0
GhdR_mcMFQs,Watch the full video ⬆️⬆️,brentrivera,25158373.0,-1,0,0,0,0,0
iWkpM_EnAvk,Teachers are my Problem! | Brent Rivera,brentrivera,469821.0,1,1,1,0,0,0
dcD_VAykrkw,It's so annoying 😂,brentrivera,594326.0,-1,0,0,0,0,0
ce1SrpT59L0,There’s no coming back from this 😭😱😂,brentrivera,13113883.0,-1,1,0,0,0,0
uPZtcdaZO_E,THEY THOUGHT THEY WERE HOME ALONE!! (CAUGHT),brentrivera,10853070.0,1,1,1,0,0,0
b0RBWMgazYU,SHE LEFT ME FOR HIM!,brentrivera,8007631.0,1,1,1,0,0,0
Qo6m8KIy1-c,He really went to Paris for a muffin💀,brentrivera,1786177.0,1,1,0,0,0,0
9AsCJzMXh3Q,If Parents Had No Filter | Brent Rivera,brentrivera,2767557.0,1,1,0,0,0,0
B6RLoLRm4uA,I Gave A Subscriber My Debit Card…,brentrivera,3280339.0,1,1,0,0,0,0
AXZcCNc7ffk,THEY WALKED IN ON US IN THE BATHROOM!,brentrivera,24372276.0,1,1,1,0,0,0
tfgeyLiY55A,I don’t think she likes me…😢,brentrivera,12611282.0,1,1,1,0,0,0
_pBD87M7pg4,DATING MY BEST FRIEND FOR 24 HOURS (w/ MyLifeAsEva) | Brent Rivera,brentrivera,12083610.0,1,0,0,1,0,0
xN4WNi3xcGw,This is so satisfying 😱😂,brentrivera,994801.0,-1,1,0,0,0,0
Jsdoa1DlM7o,Living 24 Hours On a Private Jet,brentrivera,12092180.0,1,0,0,1,0,0
cDJ2XYK2LBo,5 THINGS GIRLS DO THAT TURN GUYS ON (W/ MYLIFEASEVA) | Brent Rivera,brentrivera,5361128.0,1,0,0,0,0,0
I-kyGxahgho,LITTLE KIDS NOWADAYS!! (Part 2) | Brent Rivera,brentrivera,25343571.0,1,1,0,0,0,0
YEPYuwwcu2A,Am I cooked? 😳😂,brentrivera,1893888.0,-1,0,0,0,0,0
9kFnqF3s6to,Can you draw a Perfect Circle!?😱,brentrivera,6782379.0,1,0,0,0,0,0
xvz0w6ofxBQ,SHE CONFESSED HER FEELINGS FOR ME!! (MyLifeAsEva),brentrivera,13078668.0,1,1,1,0,0,0
GFnzbfB--dw,SO WE THINK OUR NEW HOUSE IS HAUNTED (VIDEO PROOF),brentrivera,12705231.0,1,1,0,0,0,0
8odoPmaNZUY,POV: you have a younger sibling,brentrivera,3248347.0,1,0,0,0,0,0
nhxyOm6JkGo,Her reaction😂,brentrivera,3086480.0,0,0,0,0,0,0
q1S0g4Tr5-s,Exploring the World’s Deadliest Hotels!,brentrivera,16906074.0,1,1,0,0,0,0
FovXJf83Nj8,Weird Types of Substitutes! | Brent Rivera,brentrivera,6006351.0,1,0,0,0,0,0
LWppaJo2oDg,Cooking with Brent (w/ Nicolette) | Brent Rivera,brentrivera,6155160.0,1,0,0,0,0,0
i9QonsVeFxg,Not looking forward to winter 😂🤣,brentrivera,10101904.0,0,0,0,0,0,0
uqsAtKs03O8,Works every time 😂🤣,brentrivera,15327719.0,0,0,0,0,0,0
awgGSL0MfEk,World’s Strongest Man VS TAPE,brentrivera,2447030.0,1,0,0,1,0,0
PlJXXDNijpI,Lots Of Love (Candy Challenge & P.O Box),brentrivera,1030873.0,1,0,0,1,0,0
n2Jyfr7mvV0,There's always that one friend,brentrivera,1520189.0,1,0,0,0,0,0
7bJR-kjBK0U,I swear I'm not😂,brentrivera,1039930.0,0,0,0,0,0,0
_NKsy8LzzLk,I wore Apple Vision Pro for 48 Hours! (bad idea),brentrivera,6794242.0,1,0,0,0,1,0
6E7nxP3iD4c,I Became the World's Worst Babysitter! (w/ Salish Matter),brentrivera,27869639.0,1,1,0,0,0,0
vCCNymSCacA,How is this even possible 😭😱,brentrivera,1370102.0,1,1,0,0,0,0
X6cdhaZdVkE,Spreading Happiness at the Mall!! | Brent Rivera,brentrivera,218052.0,1,0,0,0,0,0
GoE1ZdDi7CE,Why Kids Have it Better Than Teenagers | Brent Rivera,brentrivera,6375657.0,1,0,0,0,0,0
BH440mnes_g,Missed opportunity…,brentrivera,4846288.0,0,0,0,0,0,0
_ezmceSGPew,Spin the DARE Wheel Challenge w/ CRUSH (w/ MyLifeAsEva),brentrivera,18164777.0,1,1,0,1,0,0
S3benV-TojY,"LIE DETECTOR TEST W/ MY SISTER AND HER ""BOYFRIEND"" | Brent Rivera",brentrivera,17182228.0,1,1,1,0,0,0
vab2QOHSukU,I KISSED MY BEST FRIEND FOR THE FIRST TIME!,brentrivera,24147014.0,1,1,0,0,0,0
feRWlvv0Cas,Who can relate?😂,brentrivera,2996865.0,-1,0,0,0,0,0
SJGbxtSBJc0,"This hotel room was $25,000 a night!!",brentrivera,4809442.0,0,0,0,0,0,0
ANTD0WdKEDI,HE DID IT!!! (12.9.13 - Day 316),dailybumps,105967.0,0,1,0,0,0,0
0S0yZhQ6SNY,"CIRCLE OF MOM'S DARE ! - Feb 26, 2013 - dailyBUMPS",dailybumps,562110.0,1,0,0,1,0,0
t5e33AyELNA,SURPRISED WHILE FILMING NEW INTRO!,dailybumps,182131.0,0,0,0,0,0,0
nNEH1pWO504,Unexpected Gender Reveal On the Beach!,dailybumps,860319.0,0,0,0,0,0,0
n_Y7ODvSWv4,CAUGHT PAINTING THE INSIDE WALLS!,dailybumps,4632447.0,1,0,1,0,0,0
bHtt1P7ah8k,ITS COMING TO AN END!,dailybumps,151348.0,0,1,0,0,0,0
gmKFDy7N80M,Amazing Amazon Toy Finds! (Baby Haul!),dailybumps,57100.0,1,0,0,0,0,0
zU4AbKnLX5g,MORE HOUSE HUNTING (6.6.14 - Day 497),dailybumps,237356.0,0,0,0,0,0,0
S1xRkInDbk8,ITS ALL OVER ME! (8.31.13 - Day 218),dailybumps,121305.0,1,1,0,0,0,0
okMwAFpkI3A,Day Two With the New Baby Kitten At the Cabin!,dailybumps,130992.0,0,0,0,0,0,0
OeMTAKrR1xc,FREEZE DRYING ICE CREAM EXPERIMENT & TASTE TEST!! 🍦,dailybumps,84942.0,1,0,0,0,0,0
n-o8IuzsP5I,NEW PUPPY MEETS SNOW,dailybumps,83105.0,0,0,0,0,0,0
afqWhKDXSWI,HOW TO CATCH WABBITS (6.14.13 - Day 140),dailybumps,37212.0,1,0,0,0,0,0
TRvbHo6woD4,CHRISTMAS PIZZA ART!,dailybumps,455012.0,1,0,0,0,0,0
rIoMDDmn4tU,MEETING THE NEW BABY! 👶🏼,dailybumps,206918.0,0,0,0,0,0,0
QxbX0vrh9RA,I DIDN’T TEACH HIM THAT!,dailybumps,836003.0,1,0,1,0,0,0
HCKEIFN5OCY,MIMI SAVES THE DAY! (8.6.14 - Day 558),dailybumps,687337.0,1,0,0,0,0,0
vJ7mszZiKKI,Indoor Inflatable Swimming Pool Prank! 😱 (CAUGHT ON CAMERA!),dailybumps,4710264.0,1,1,1,0,0,0
fqxA7pXpx8g,PANCAKE ART ! 😋 🍔 BIG MAC PANCAKE!,dailybumps,2056213.0,1,0,0,0,0,0
8veIc6W-lbk,CRIB INVASION! (3.8.14 - Day 407),dailybumps,117108.0,0,0,0,0,0,0
kNNba_Zjne4,NEW KITTEN SURPRISE BIRTHDAY PRESENT REVEAL!,dailybumps,639531.0,0,0,0,0,0,0
eW-eQK3mzCg,WE'RE PACKING EVERYTHING UP!,dailybumps,101334.0,0,0,0,0,0,0
-FuALbShAag,DIGGING FOR A SURPRISE!,dailybumps,1043984.0,0,0,0,0,0,0
2Bqz8FgZFQk,WHERE'S BABY BROTHER?!,dailybumps,591082.0,0,0,1,0,0,0
gih0xq_mNoA,IT WAS BAD!,dailybumps,196460.0,0,1,0,0,0,0
V3bawn5jXQc,MEETING REAL DINOSAURS!,dailybumps,2566894.0,0,0,0,0,0,0
53fzCoKOMa0,DISNEY CHOCOLATE EGG SURPRISE! Finding Dory and Toy Story Surprises!,dailybumps,4008829.0,0,0,0,0,1,0
gYo3SSEjOfw,Opening Secret Christmas Letter From 5 YEARS AGO! 🤫 (EMOTIONAL SURPRISE!),dailybumps,456406.0,0,1,0,0,0,0
rSPLniKSHcA,NAPTIME PROBLEM!,dailybumps,449935.0,0,0,0,0,0,1
8StkE0Dq-UY,Daily Bumps Family Reacts to 'This Is Home' Music Video 10 Years Later,dailybumps,134678.0,0,0,0,0,0,0
cBV2MSa-kgk,BABY IN A BLIZZARD! (11.17.13 - Day 296),dailybumps,296572.0,0,1,0,0,0,1
bhFAt0su118,MEETING MINIONS IN REAL LIFE! 🍌 Despicable Me 3 Character Breakfast Surprise Party!,dailybumps,1378952.0,0,0,0,0,1,0
idkK0AOlwTk,Tearing Apart the RV!! (RV Remodel Part 1),dailybumps,133053.0,1,0,0,0,0,0
eAcpzYN6onM,Our Dog Luna Watching Over The Baby Chicks,dailybumps,46924.0,0,0,0,0,0,0
yQtEJ3hqnv4,"SO MANY BABY NAMES! - March 20, 2013 - dailyBUMPS vlog",dailybumps,179813.0,0,0,0,0,0,0
4PQ_WMZPLW8,She changed my whole 🌎 #sheis #countrymusic #bryanlanning,dailybumps,124058.0,0,0,0,0,0,0
Dyo6MB06KVc,TAKING NEWBORN HOME!,dailybumps,4764045.0,0,0,0,0,0,1
sIIV8odcmqY,HE'S DROPPING!! (7.10.13 - Day 166),dailybumps,252016.0,-1,1,0,0,0,1
NuMFAiqeYUU,"HAPPIEST PLACE ON EARTH - Feb 11, 2013 - dailyBUMPS",dailybumps,46477.0,0,0,0,0,0,0
DqcmQDPfaTE,EARLY CHRISTMAS SURPRISE!! (Smoky Mountain Family Vacay Vlog),dailybumps,79982.0,0,1,0,0,0,0
iwBRwtqXpdE,PRESCHOOL CLASSROOM TOUR! - Back to School Night!,dailybumps,962664.0,1,0,0,0,0,0
tThTNeP--QA,Pond Monster Caught On Camera! (FOUND GO PRO!),dailybumps,2004503.0,1,1,0,0,0,0
pbYnb1_2yHE,CREEPY NIGHT OUT! (5.31.13 - Day 126),dailybumps,248042.0,1,1,0,0,0,0
KkbtPkVVuPE,"KARMA GETS HIS SHOTS - Feb 3, 2013 - dailyBUMPS",dailybumps,140516.0,0,0,0,0,0,1
0PMszwiARBg,SURPRISE CHRISTMAS CABIN TOUR!,dailybumps,59729.0,0,0,0,0,0,0
ApHCFFMXT48,NEVER FORGET (9.7.13 - Day 225),dailybumps,1146727.0,-1,0,0,0,0,0
yRtg422gHHM,HOME IMPROVEMENT MISHAP!,dailybumps,498974.0,0,0,0,0,0,0
ATZX16KjxbI,PUPPY GRADUATES TRAINING!,dailybumps,7558150.0,0,0,0,0,0,0
oTKCma0aHvM,She Is Learning to Walk On the Beach!,dailybumps,115740.0,0,0,0,0,0,1
AGM22meW2Z0,TOP SECRET MEETING AT DISNEY STUDIOS LOT!,dailybumps,340248.0,1,1,0,0,0,0
QW-G28BhjXI,She Found Her Sword.,ehbee,914088.0,1,0,0,0,0,0
07Pcgi6xT9E,SHE RUINED MY FACE!!,ehbee,1162691.0,1,1,1,0,0,0
ptKIYFgDCfw,NEW HOUSE TOUR 2019!! - Eh Bee Family,ehbee,2172700.0,0,0,0,0,0,0
FzyJQIheCTw,Then vs Today: Mother Fathers Van Vine,ehbee,7707222.0,-1,0,0,0,0,0
IA9LkSl-kFk,PANCAKE ART CHALLENGE!! - PARENTS EDITION,ehbee,4135560.0,1,1,0,1,0,0
XujSr5VVmzY,Things Teenagers Never Say!,ehbee,1414628.0,1,0,0,0,0,0
Wk9BwBRwAJk,HOUSE TOUR TIME!!,ehbee,508036.0,0,0,0,0,0,0
I1SMMdAooj8,BECOMING JOKER...AND SCARING MY FAMILY!!,ehbee,3690868.0,1,1,1,0,0,0
3jmUiNVOvzo,REACTING TO OUR BEST VINES EVER!! (Emotional),ehbee,9331016.0,1,1,0,0,0,0
qxIPXibZxWQ,13 THINGS WE HATE ABOUT EACH OTHER...,ehbee,1244170.0,1,1,1,0,0,0
EGsAo4tljaM,THIS WAS A TERRIBLE IDEA!! - Testing Weird Dollar Store Products (Gone Bad),ehbee,1605696.0,1,1,1,0,0,0
2sGxX07P6nE,1 MILLION FAMILY MEMBERS,ehbee,457953.0,0,0,0,0,0,0
v6K-LgcyEl4,POOL BULLY!,ehbee,532909.0,1,1,1,0,0,0
GM038ihfr3A,Random Dinner Dance Party,ehbee,883004.0,0,0,0,0,0,0
NdRULNAxuao,WE LIVE HERE NOW!! - RV HOUSE TOUR,ehbee,1472795.0,0,1,0,0,0,0
Zs5Tq3o8I1k,THE AIRLINE LOST MY LUGGAGE!!,ehbee,913859.0,0,1,1,0,0,0
43elTNKlVdM,DOUBLE PUKING RAINBOW KIDS,ehbee,289386.0,0,1,0,0,0,0
Wb8mu9GT33Y,Recreating OUR FUNNY VIDEOS!,ehbee,1103884.0,1,0,0,0,0,0
DbqWY60KjBo,Stop That!,ehbee,3389489.0,1,0,1,0,0,0
rnKzGBwoVV8,THE WORLD'S BIGGEST COFFEE CUP!,ehbee,475800.0,1,0,0,0,0,0
bndiXyksmTM,BIGGEST HALLOWEEN MISTAKE EVER!!,ehbee,5940162.0,1,1,1,0,0,0
zAsPFQzA2qo,RAINBOW WAFFLES AND FRIED CHICKEN!!,ehbee,931532.0,0,0,0,0,0,0
ILLDClEY5sc,"EXTREME DONUT CHALLENGE!! - Crazy Family Dancing, Injectable Donuts & Golf!",ehbee,620977.0,1,1,0,1,0,0
_D2Mr6HIO5c,BEFORE MARRIAGE vs. DURING MARRIAGE,ehbee,253318.0,1,0,0,0,0,0
ZzlSkyII3uM,MIXING EVERY CANDY INTO ONE GIANT LEGO!!,ehbee,11715924.0,1,0,0,0,0,0
rwAxvdQO_Y4,DEAR NINJA...,ehbee,504539.0,1,0,0,0,0,0
rxhGiV1--fU,AN EMOTIONAL GOODBYE!,ehbee,928369.0,1,1,0,0,0,0
YYasabDWA8o,Let’s Get Crazy For Christmas!,ehbee,651104.0,0,0,0,0,0,0
OgJWT4j4tDo,LET IT GO - OVERLOAD! - Eh Bee Family Vlog,ehbee,826525.0,1,1,0,0,0,0
1-oZvjKuCOs,TESTING TIKTOK HACKS THAT ARE DANGEROUS!!,ehbee,1451367.0,1,1,0,0,0,0
abr9-2zOKj4,READING MEAN COMMENTS!,ehbee,2834301.0,1,0,0,0,0,0
wxp6peJKOkY,Top 3 FATHER DAUGHTER FUNNY MOMENTS PT.1 #shorts,ehbee,73640.0,0,0,0,0,0,0
2gPBPPTSW3g,ULTIMATE SQUISHY FREAKOUT!,ehbee,2258318.0,1,1,0,0,0,0
3uCK2C2H8LY,EMOJI FACE CHALLENGE,ehbee,1207045.0,1,0,0,1,0,0
h7SgKwu4nww,GUMMY FOOD vs REAL FOOD!!,ehbee,106791768.0,1,0,0,0,0,0
Sjnk2JSkmwA,SQUISHY EXPERIMENT GONE WRONG!!,ehbee,1117766.0,1,1,1,0,0,0
X1cmBizrYcg,Just Dad Things - Compilation (Eh Bee Family Edition),ehbee,492863.0,0,0,0,0,0,0
cDtIJO1vJyk,FORTNITE PANCAKE ART CHALLENGE!!,ehbee,9032420.0,1,1,0,1,0,0
pyTaQeOeqps,TRY NOT TO LAUGH CHALLENGE!! - BEST DAD JOKES,ehbee,9477234.0,1,1,0,1,0,0
gB9Q3rGA280,TWIN TELEPATHY ICE CREAM SUNDAE CHALLENGE!!,ehbee,1325008.0,1,0,0,1,0,0
3qEVNfhNgVI,HOW TO GET OUT OF TROUBLE,ehbee,430373.0,1,0,1,0,0,0
BhZjIpGvQeE,SURPRIZAMALS vs REAL FOOD!!,ehbee,367754.0,1,0,0,0,0,0
-ku6z_yGa68,CRAZY ROBOT GOES CRAZY!,ehbee,237856.0,1,0,0,0,0,0
FmTEcdjQhSA,DEEP FRIED EVERYTHING!!,ehbee,2326452.0,1,1,0,1,0,0
QiZZf13KWaY,EPIC COOKING BATTLE! - BROTHER VS. SISTER,ehbee,2762784.0,1,1,1,1,0,0
m91kF-nk-1U,MAKING MY FAVORITE FOOD FOR 24 HOURS!!,ehbee,1131389.0,1,0,0,1,0,0
0VBdWi_OmcI,Apple Juice…Then vs Today,ehbee,942566.0,0,0,0,0,0,0
jyjx4TzAtaM,Mom Plays FIVE NIGHTS AT FREDDYS VR!! *Bad Idea*,ehbee,993968.0,1,0,0,0,0,0
L462aWPcoW8,Try Not To Laugh Challenge! TIKTOK Edition,ehbee,747191.0,1,0,0,1,0,0
gCEvnhHRCsM,RELATIONSHIP GOALS EXPOSED!,ehbee,114411.0,1,1,1,0,0,0
J0U5RgAcaGw,RED BALL 4 INTO THE CAVES | Part 1,ethangamer,21817662.0,1,0,0,0,0,0
ZdhdSqhbz_k,SAM'S SURPRISE | Ethan Gamer Fans' Minecraft World - Episode 15,ethangamer,121549.0,1,0,0,0,0,0
u3ZkuuUOgtU,THE FORCE IS STRONG! Star Wars Galaxy of Heroes,ethangamer,133365.0,1,0,0,0,1,0
Iuehrts17Fk,Chased by a WEREWOLF! 🐺,ethangamer,2074049.0,1,0,1,0,0,0
LS6m2w640ug,IT'S PERILOUS! | Roblox Roll Call (Part 3),ethangamer,275901.0,1,0,0,0,0,0
E1P72dZOoe4,THE WITCH'S TRIAL!!! Roblox A Tale of Lost Souls - Part 3,ethangamer,129976.0,1,1,1,0,0,0
pFL0kdVyoyA,ESCAPE EVIL GRANDMA!! Roblox,ethangamer,9745626.0,1,0,1,0,0,0
GFyNT2P4h1g,EPIC FRIEND BATTLE + VOMITING 🤮 (almost) + BOX OF DOOM CHALLENGE w/ Street Power Football,ethangamer,201262.0,1,1,1,1,1,0
BFD-Kj_4faM,Escape Mr Funny's Toy Shop Obby #roblox,ethangamer,433405.0,1,0,0,0,0,0
-f2C1UJOxSY,ROBLOX SUMMER GAMES 2017 | Icebreaker,ethangamer,477036.0,1,0,0,1,0,0
0Y3eatSeaek,THIS GAME IS CHAOS!!,ethangamer,622992.0,1,1,0,0,0,0
sm4cSJuZqds,THEN vs NOW | Roblox Natural Disasters Survival,ethangamer,2122085.0,1,0,0,0,0,0
mFHJ1kE58iU,EAT OR DIE??? NOM NOM! Roblox,ethangamer,3517405.0,1,1,1,0,0,0
5RzAncsQt5o,I'm BILLY THE PICKLE! 🥒 Food Gang,ethangamer,123661.0,1,0,0,0,0,0
uvoYsDzW2b8,Vlogger Go Viral #3,ethangamer,370947.0,1,0,0,0,0,0
i6UjkcN2JRo,I GOT A JETPACK!! Slime Rancher #4,ethangamer,2968571.0,1,0,0,0,0,0
EXOyCHnXaMI,Super Run with Buddyman #2 | Mobile Games,ethangamer,2780899.0,1,0,0,0,0,0
vVQhdSbStGI,Get Eaten | THEN vs NOW #roblox,ethangamer,274191.0,1,0,0,0,0,0
VP_ksmR0n0k,I MADE A TERRIBLE MOVIE in ROBLOX :(,ethangamer,3451277.0,1,0,0,0,0,0
M-yCdaaFgDw,PINK SLIMES EVERYWHERE!!! Slime Rancher - Part 1,ethangamer,744964.0,1,1,0,0,0,0
aIjpNInf0vo,GETTING THE ROBOPUNK ARMOR | ROBLOX Polyguns #4,ethangamer,488933.0,1,0,0,0,0,0
si7jzIBIC6M,Make a Cake and Feed the GIANT NOOB #2 | Roblox,ethangamer,9133433.0,1,0,0,0,0,0
yFJX3de_sxE,12.2 MILLION FANS IN ROBLOX??,ethangamer,1118128.0,1,1,0,0,0,0
anxCjL7NeOk,DANGER MOUSE: THE DANGER GAMES!!!,ethangamer,1627440.0,1,1,1,1,0,0
gLQaVrk2Bok,SONIC COLORS ULTIMATE!!!,ethangamer,449294.0,1,1,0,0,0,0
0ICj5omjS_Y,HEROES OF ROBLOXIA!! Roblox,ethangamer,1303707.0,1,0,0,0,0,0
n2LFHj4ZWvo,CANDYLAND! | LEGO Worlds #3,ethangamer,1325872.0,1,0,0,0,0,0
tyfKi1Qp5Yg,Present Wrapping Simulator - Part 2 | Roblox,ethangamer,93494.0,1,0,0,0,0,0
XoX3zCpCKpM,ESCAPE THE ROBLOX MALL OBBY,ethangamer,836335.0,1,0,1,1,0,0
duAsmW7Zr2A,Starting the Splatoon 2 Campaign!,ethangamer,965946.0,1,0,0,0,0,0
C6lk8v5OqHw,CLONE TYCOON 2 | Roblox,ethangamer,2841946.0,1,0,0,0,0,0
-KTalhr7lUk,TWO MILLION SUBSCRIBERS! SUB COUNT + REACTION!,ethangamer,2529076.0,0,0,0,0,0,0
whSA15g0WWY,BATTLE AS A GIANT BOSS!!! Roblox,ethangamer,534165.0,1,1,1,0,0,0
zZ8ODlg1M-I,Mimpi goes to Mars!,ethangamer,3818838.0,0,0,0,0,0,0
k0AwhMHVQFQ,BIKINI BOTTOM HAS CHANGED!! Can I SURVIVE?!?,ethangamer,378016.0,1,1,1,0,0,0
UZuHoi6sVNA,ALL MY STUFF IS GONE!! :(,ethangamer,291025.0,1,1,1,0,0,0
mC747F4aQZk,LEGEND OF ZELDA BREATH OF THE WILD - Ep. 2 | Nintendo Switch,ethangamer,350021.0,1,0,0,0,1,0
vqmDPyC-8Do,I saved Christmas!!! #roblox,ethangamer,371077.0,1,1,0,0,0,0
30jaU1yeoVY,Roblox 🍦 Ice Cream Simulator 🍦 #2,ethangamer,161303.0,1,0,0,0,0,0
v2UcVdmuW0g,Chillin' in da Minecart! #roblox,ethangamer,364633.0,1,0,0,0,0,0
76lIYY9IHvE,EVIL SNOWMAN!! Minecraft Survival,ethangamer,2951476.0,1,1,0,0,0,0
ehDsT9aWlMQ,IT'S COMING BACK | Ethan Gamer Fans' Minecraft World,ethangamer,153846.0,1,0,0,0,0,0
xODkHjqxnvQ,NORTHERN ANTARCTICA | Roblox Egg Hunt #4,ethangamer,473177.0,1,0,0,0,0,0
