id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content
8q-8PdUvxWk,WE DID NOT SEE THIS COMING...,acefamily,3792460,0,0,0,0,0
bZnmEuREf7w,THE ACE FAMILY'S NEW CHRISTMAS INTRO VIDEO!!!,acefamily,4525419,0,0,0,0,0
Asq1XrsVvkM,OUR REACTIONS TO OUR NEW MUSIC VIDEO!!!,acefamily,3334375,0,0,0,0,0
hDeuSfo_Ys0,GIDDY UP ( OFFICIAL MUSIC VIDEO ),acefamily,20437829,0,0,0,0,0
5F0algZTWEU,REVEALING ELLE AND ALAÏAS NEW BEDROOM!!! **EXTREME ROOM MAKEOVER**,acefamily,7762505,0,0,0,0,0
7ZKLl3GipgI,BEHIND THE SCENES OF THE ACE FAMILY MUSIC VIDEO!!! (GIDDY UP),acefamily,3801822,0,0,0,0,0
D4fRAWUWuV8,THE DAY HAS COME...,acefamily,3750770,0,0,0,0,0
5URqL5ypdao,REVEALING OUR NEW SONG!!! **CATHERINE'S REACTION**,acefamily,4976682,0,0,0,0,0
ndPuFvmxVDY,REVEALING OUR NEW SONG... **SNEAK PEAK**,acefamily,3530873,0,0,0,0,0
M6ps3iuYcnM,SURPRISING OUR ASSISTANT WITH BRAND NEW TEETH!!! **VERY EMOTIONAL**,acefamily,3863005,0,0,0,0,0
jaYOG7F18Jk,ELLE CUT HER OWN HAIR OFF!!! **CATHERINE FREAKS OUT**,acefamily,9673511,0,1,0,0,1
HajrYXDEDFc,CATHERINE LEFT US...,acefamily,7736847,1,1,0,0,0
Oez_4odWNy0,HUSBAND SURPRISES ME THESE HALLOWEEN COSTUMES... **HILARIOUS**,acefamily,4830168,1,1,0,0,0
Z42Gp7B_jRg,AUSTIN AND ELLE RATE MY HALLOWEEN COSTUMES!!!,acefamily,8197824,1,0,0,0,0
D4RRNR_wB68,WELCOME TO THE ACE FAMILY PUMPKIN PATCH!!! **INSANE**,acefamily,4786344,1,1,0,0,0
OOWn2GtfGaA,ALAÏA'S FIRST BIRTHDAY PARTY SPECIAL!!!,acefamily,8775775,0,0,0,0,0
RpKKCiBpBkk,ELLE AND ALAÏA GET CAUGHT DOING WHAT!!! **HIDDEN CAMERA**,acefamily,7400143,1,1,0,0,0
L3kpzk7p82g,ALAÏA'S OFFICIAL BIRTHDAY PHOTOSHOOT!!! **ADORABLE**,acefamily,6311598,0,0,0,0,0
5iTcWVG6srY,WHO DOES OUR BABY LOVE MORE?!?! **YOU WOULD NEVER GUESS**,acefamily,7263754,0,1,0,0,0
IrEtx69jVEI,TAKING A PREGNANCY TEST ON CAMERA!!!,acefamily,10663530,0,0,0,0,0
9FazxeCrxwU,I WORE A SCANDALOUS OUTFIT TO SEE HOW MY HUSBAND WOULD REACT!!!,acefamily,11916361,1,1,0,0,0
JVuB_KRVnC4,WORKING AT A RESTAURANT FOR 24 HOURS!!!,acefamily,8715612,1,0,0,0,0
b_QfkU6mgUM,WE CAN’T BELIEVE THIS HAPPENED!!!,acefamily,3870084,0,0,0,0,0
G9gjDYJg-nQ,WE WILL NEVER FORGET THIS DAY!!! **CAUGHT ON CAMERA**,acefamily,9026010,1,1,0,0,0
gUOoRXuyhnY,YOU WON'T BELIEVE WHAT ELLE AND ALAÏA DID TO THE NEW HOUSE!!! **CATHERINE FREAKS OUT**,acefamily,10494686,0,1,0,0,0
z_J8Z6hwpOE,REVEALING OUR LITTLE SURPRISE...,acefamily,7462731,0,0,0,0,0
eFJtAfo05DA,HIDE 'N' SEEK IN THE NEW ACE FAMILY HOUSE!!!,acefamily,17122837,1,1,0,0,0
SQMZ2hJk1DI,THE ACE FAMILY'S NEW INTRO VIDEO!!!,acefamily,9537284,1,0,0,1,0
xDJ9UxbOSyY,I GOT RID OF AUSTIN'S JET SKI!!! **HIS REACTION**,acefamily,7400857,0,0,0,0,0
GfpP-bPfHlk,THE ACE FAMILY OFFICIAL HOUSE TOUR!!! **FINALLY**,acefamily,23527604,1,1,0,0,0
xjvfKMMIAFE,BIRTHDAY SURPRISE SHE WILL NEVER FORGET!!! **BEST BIRTHDAY SURPRISE EVER**,acefamily,11689024,0,0,0,0,0
4nYRaKnWZck,LEAVING OUR KIDS FOR THE FIRST TIME!!! **SAYING GOODBYE**,acefamily,8781103,1,1,0,0,0
aF_gjZXO3Fc,BABY GENDER REVEAL SURPRISE!!!,acefamily,7346063,0,0,0,0,0
BveNfqWzA60,WE CAN'T BELIEVE AUSTIN DID THIS TO OUR NEW HOUSE...,acefamily,9574725,0,0,0,0,0
eqL0I1ZW_c0,OUR FIRST NIGHT AT THE NEW ACE FAMILY HOUSE!!! **FINALLY**,acefamily,10358292,0,0,0,0,0
a3HPbcSux20,THIS SURPRISE WILL CHANGE OUR LIFE FOREVER!!!!,acefamily,6863622,0,0,0,1,0
wpjNwkwRFks,ELLE REVEALS HER NEW PLAYROOM!!! **NEW HOUSE**,acefamily,6276251,0,0,0,0,0
KA3d8pSiQJE,FUN ADVENTURE TO VEGAS!!!,acefamily,6147694,0,0,0,0,0
GT9sv9z_--k,LAST TO LEAVE THE SQUARE WINS!!! **CHALLENGE**,acefamily,11790270,0,0,0,0,0
BoPIURgMOjQ,THE ACE FAMILY MORNING ROUTINE!!!,acefamily,15405280,0,1,0,0,0
V8dpiF1DTSU,WELCOMING A NEW MEMBER OF THE FAMILY!!!,acefamily,10847658,0,0,0,0,0
ZAcM9_lJ0es,THE GIRLS TRANSFORM INTO THEIR PARENTS!!! **HILARIOUS**,acefamily,14684547,0,0,0,0,0
OvJbljGpvak,I DID MY MAKEUP HORRIBLY TO SEE HOW MY HUSBAND WOULD REACT!!!,acefamily,15234322,1,1,0,0,0
S63uhpCuOdA,WHO CAN GAIN THE MOST WEIGHT IN 24 HOURS!!! **EATING CHALLENGE**,acefamily,17489692,1,1,0,1,0
RvztFrvcR_M,THE TRUTH ABOUT OUR NEW HOUSE...,acefamily,6457513,0,0,0,0,0
jlG5pkwCo5M,JUNE 29TH - THE GREATEST DAY OF OUR LIFE!!! **THE ACE FAMILY BASKETBALL CHARITY EVENT**,acefamily,12486916,1,1,0,0,0
M8F3AxdItS4,TODAY IS THE BIG DAY!!! **BEHIND THE SCENES**,acefamily,6646815,1,1,0,0,0
E9ARK_QHx34,SPYING ON ELLE IN PUBLIC!!! **ADORABLE**,acefamily,8323821,1,0,0,0,0
NW4e50rGbIQ,WE'RE MOVING IN!!! **FINALLY**,acefamily,8790774,1,0,0,0,0
-IxIj55kjCc,SPYING ON MY HUSBAND IN PUBLIC!!! **GONE COMPLETELY WRONG**,acefamily,20165619,1,1,0,0,0
a9ZMsTKrNhQ,SNEAK PEAK OF THE NEW ACE FAMILY HOUSE.,acefamily,6168924,0,0,0,0,0
ECxiOOCVhKI,SPYING ON MY WIFE IN PUBLIC!!! **EXPOSED**,acefamily,14640842,0,1,0,0,0
IHt5-Is1N6k,"IF YOU GUESS THE PRICE, I'LL BUY IT FOR YOU!!! **NOT A GOOD IDEA**",acefamily,10871912,1,1,0,0,0
7rYMkFVxn9E,BABY VS LEMON!!! **WHOEVER MAKES A FACE FIRST LOSES**,acefamily,9808716,0,0,0,0,0
Tx5VfR60TLA,LETTING THE PERSON IN FRONT OF US DECIDE WHAT WE EAT FOR 24 HOURS!!!,acefamily,22504791,1,0,0,1,0
9fUTg8x3c9g,SURPRISING CATHERINE WITH HER FAVORITE PERSON IN THE WORLD!!! **JENNIFER LOPEZ**,acefamily,10646060,1,1,0,0,0
ZnTiZAuTeA8,THIS BOY ASKED ELLE ON A DATE!!! **AUSTIN FREAKED OUT**,acefamily,14160305,1,1,0,0,0
SfyYwZGZSiE,ELLE'S 3RD BIRTHDAY PARTY SPECIAL!!!,acefamily,11168584,1,0,0,0,0
Vgp7_hMrOd4,SOMEONE OFFERED TO BUY THE NEW ACE FAMILY HOUSE...SHOULD WE SELL IT???,acefamily,5600187,1,1,0,0,0
8xOfPAHNwu4,THE BEST BIRTHDAY PARTY SURPRISE!!!,acefamily,5183888,1,1,0,0,0
Yby-ov4mp60,SURPRISING MY HUSBAND WITH HIS DREAM CAR FOR HIS BIRTHDAY!!!,acefamily,11453478,1,1,0,0,0
RteVGSC8NM0,I CAN'T BELIEVE CATHERINE REALLY DID THIS!!!,acefamily,4610016,1,1,0,0,0
gq-GOGb3m2g,AUSTIN PROPOSED TO ME AGAIN!!! (MOTHER'S DAY SURPRISE),acefamily,7046559,0,1,0,0,0
bsavFcN3rFk,CATHERINE IS GETTING SURGERY!?!?,acefamily,5113243,1,1,0,0,0
mr1-qOG14bY,CHOOSING MY WEDDING DRESS!!!,acefamily,8052767,0,0,0,0,0
9PRIAnRT8Ek,WE CAN'T BELIEVE THIS HAPPENED TO OUR NEW HOUSE!!!,acefamily,6936164,1,1,0,0,0
0KngJfBoN7Q,ELLE'S REACTION TO HER FIRST MCDONALD'S HAPPY MEAL!!!,acefamily,7570789,0,0,0,0,0
AKyyKhk85Qk,WE FINALLY GET TO REVEAL THE BIG ANNOUNCEMENT!!!,acefamily,3789241,1,1,0,0,0
omCfU3rklXs,WE'VE DECIDED TO HAVE ANOTHER BABY...,acefamily,7644313,1,1,0,0,0
2B8qO30WaPg,HUSBAND TRIES TO SPEAK SPANISH!!! **HILARIOUS**,acefamily,7566821,0,0,0,0,0
3MHFvKIMxVw,BABY GETS HER EARS PIERCED!!! (EMOTIONAL DAY),acefamily,6762699,1,1,0,0,0
bt08jzoniNU,I LOST MY ENGAGEMENT RING!!! **HE FREAKED OUT**,acefamily,9259141,0,0,0,0,0
4CyTBzXGeNs,MOVING INTO OUR NEW HOUSE!?!?,acefamily,9099103,1,0,0,0,0
1ecCdPxDS0w,WE TOOK OUR KIDS TO COACHELLA!!!,acefamily,8757770,0,0,0,0,0
qGvFATT_SYA,ELLE MEETS HER FIRST SCHOOL TEACHERS!!! (THE CUTEST STUDENT),acefamily,7486064,0,0,0,0,0
13Cbzg6ce20,CATHERINE CRASHED HER BRAND NEW CAR!!!,acefamily,6561989,1,0,0,0,0
iNaWnEJZVp8,CATHERINE GOT SURGERY!?!? **THE TRUTH**,acefamily,8190054,1,1,0,0,0
NAdcqajcvtU,MEET THE NEW ACE FAMILY'S CHEF!!!,acefamily,6601854,0,0,0,0,0
bbpL2HcbBj4,ELLE SURPRISING HER BEST FRIEND WITH A BIRTHDAY GIFT!!! **ADORABLE**,acefamily,7226282,1,1,0,0,0
XT23JXAcmVU,THIS IS SOMETHING WE FINALLY GET TO SHARE WITH YOU!!!,acefamily,5814900,0,0,0,0,0
sKG2_Nu0ob4,WE'RE OFFICIALLY BACK!!!,acefamily,7503590,0,0,0,0,0
lKFF7wtE2vU,"THE ACE FAMILY SECRET PROJECT!!!! - ""WELCOME TO OUR LIFE""",acefamily,5738689,0,1,0,0,0
VZzwS-rjtro,"THE TRUTH ABOUT THE ACE FAMILY - ""WELCOME TO OUR LIFE""",acefamily,9095001,0,1,0,0,0
DMsSd7AUNFs,"THE REAL LIFE OF THE ACE FAMILY - ""WELCOME TO OUR LIFE""",acefamily,12791941,0,0,0,0,0
iTkiBbVSQ68,THE ACE FAMILY DOCUMENTARY - OFFICIAL TRAILER,acefamily,10771628,0,0,0,0,0
mjCvN3GAKCY,SAYING GOODBYE...TAKING A BREAK FROM YOUTUBE!!! **WE WILL MISS YOU GUYS**,acefamily,7995561,0,1,0,0,0
OhCDRHMtQpQ,SPEAKING ONLY SPANISH TO MY HUSBAND FOR 24 HOURS!!! **HE DIDN'T UNDERSTAND ANYTHING LOL**,acefamily,20955293,0,1,0,0,0
c4DX1XAuX50,"ELLE DOES HER MOMMY'S MAKEUP FOR THE DAY!!! (MAKEUP, HAIR AND NAILS)",acefamily,7878882,0,0,0,0,0
hGMlTzOOmu8,WE CAN'T BELIEVE WE CAUGHT THIS ON CAMERA!!!,acefamily,5279709,1,1,0,1,0
EJMchOmAtXs,WHO CAN MAKE THE MOST MONEY IN 24 HOURS!!! **CHALLENGE**,acefamily,5209016,0,0,0,0,0
W5JIzZGBis4,THE ACE FAMILY NIGHT TIME ROUTINE!!!,acefamily,16301160,0,0,0,0,0
FqS6IOtPl7Y,"GIVING AWAY $100,000 TO START OFF THE NEW YEAR!!!",acefamily,2922075,0,1,0,0,1
DgBLgBBo44E,DEAR ACE FAMILY... **VERY EMOTIONAL**,acefamily,5649715,0,1,0,0,0
EsUUaodxSaU,OUR LAST VIDEO IN 2018!!!,acefamily,5487281,0,1,0,0,0
4lDfNrUh788,ELLE GOES GROCERY SHOPPING ALL BY HERSELF!!! **THE CUTEST THING EVER**,acefamily,8688579,0,1,0,0,1
TjYTwVpg5jQ,THE ACE FAMILY CHRISTMAS SPECIAL 2018!!!,acefamily,10111645,0,0,0,0,0
TBYKtkBUHJU,ADOPTING TWIN BABIES?!?!,acefamily,7597461,0,1,0,0,0
5i-9TtGfcMU,WE SURPRISED OUR BIGGEST FAN WHO BEAT CANCER!!! **INSPIRATIONAL**,acefamily,5973905,0,1,0,0,0
1VHSkGX1XD8,ELLE VISITS HER DREAM HOUSE!!! **SHE’S BEEN BEGGING FOR THIS**,acefamily,12673654,0,1,0,0,0
EpkSZV_hBE4,GIVING ELLE BAD CHRISTMAS GIFTS PRANK!!! **UNEXPECTED REACTION**,acefamily,10118397,0,1,0,0,0
myBCVyhq-6Y,SURPRISING CATHERINE WITH EARLY CHRISTMAS GIFT!!! **SHE'S BEEN WAITING FOR THIS**,acefamily,4964738,-1,0,0,0,0
OFVPbFQ0QWE,"MEET THE ACE FAMILY'S NANNY""S!!! **FINALLY REVEALED**",acefamily,10450139,-1,0,0,0,0
Wbej1Sy207Y,SURPRISING THE GIRLS WITH A SPECIAL CHRISTMAS GIFT!!!,acefamily,4126833,1,1,0,0,1
2wqeJFq6EIg,SANTA SURPRISES ELLE AND ALAÏA WITH SECRET CHRISTMAS GIFTS!!!,acefamily,5131146,1,1,0,0,1
AeQDXgvUpO0,I ACCIDENTALLY DELETED OUR YOUTUBE CHANNEL... **SHE FREAKS OUT**,acefamily,7108710,1,1,1,0,0
H9RcqVHvjxM,MOVING BACK INTO THE OLD ACE FAMILY HOUSE!?!?,acefamily,5397529,1,0,0,0,0
hYJafTmiPVQ,GETTING STUCK IN A BOWL OF CEREAL!!!,acefamily,18327682,1,0,0,0,0
Q_XPrk824Vs,OUR FIRST DAY WITHOUT THE KIDS!!!,acefamily,5868752,0,0,0,0,0
ftVk1xSWdaA,MEET THE NEW MEMBER OF THE ACE FAMILY!?!?,acefamily,4055064,1,0,0,0,0
S-fse9gYBNc,DO NOT TAKE YOUR KIDS TO SEE SANTA CLAUS THIS YEAR!!!,acefamily,5289210,1,1,0,0,0
YNqwKEqIlsU,REACTING TO OUR FIRST EVER YOUTUBE VIDEO!!! **SHOULD WE DELETE IT???**,acefamily,7968868,1,1,0,0,0
mwFwxmKls08,ELLE MADE HER DAD GET A MANICURE AND PEDICURE WITH HER!!! **HE REALLY DID IT**,acefamily,5472978,1,1,0,0,0
7KlWS45ie98,SURPRISING AUSTIN WITH BRAND NEW CAR!!! **EARLY CHRISTMAS GIFT GONE WRONG**,acefamily,6809879,1,1,0,0,1
T-TlC0d7Nos,WHERE THE ACE FAMILY IS HAVING THEIR WEDDING!?!? **SNEAK PEEK**,acefamily,5534371,1,1,0,0,0
4MET_4hFIMo,COUPLES STUCK TOGETHER CHALLENGE!!! **HILARIOUS**,acefamily,9002128,1,1,1,0,0
EmRMojxX2f4,ELLE BABYSITS HER NEWBORN SISTER ALONE...YOU WON'T BELIEVE WHAT SHE DID!!! **HIDDEN CAMERA**,acefamily,15225456,1,1,1,0,0
AubDAFcJoas,I SAID YES TO EVERYTHING CATHERINE SAID FOR 24 HOURS... **SHE MADE ME PROPOSE TO HER AGAIN**,acefamily,10056584,1,1,0,1,0
Wr6lRXgDjkY,THIS IS RIDICULOUS AUSTIN...,acefamily,10084793,0,0,0,0,0
mn_VtQiFU0E,ELLE CRIES ON HER FIRST ROLLER COASTER RIDE!!!,acefamily,7989658,0,1,0,0,0
xyMEAdWTclA,"THE ACE FAMILY""S NEW INTRO VIDEO!!!",acefamily,8999969,1,1,0,0,0
52xlWnG27-k,THE ACE FAMILY CHRISTMAS HOUSE TOUR!!!,acefamily,5988457,1,1,0,0,0
f7InPXfPsV8,CATHERINE'S DAD REVEALS HER DEEPEST SECRETS!!! **I CAN'T BELIEVE IT**,acefamily,8061957,1,1,0,0,0
OHnqWNtAdvI,THE ACE FAMILY THANKSGIVING SPECIAL!!!,acefamily,8932790,1,1,1,0,0
cjS99tqYPcE,ELLE TEACHES HER BABY SISTER HOW TO DANCE!!! **ADORABLE DANCING SISTERS**,acefamily,9194253,0,0,0,0,0
w4Jkq62tKsI,SURPRISING AUSTIN WITH DREAM GIFT!!! **I'VE NEVER SEEN HIM THIS EXCITED**,acefamily,12766466,1,1,0,0,1
p79w-7iSs8g,SURPRISING CATHERINE WITH EXTREME MAKEOVER!!!,acefamily,16166166,1,1,0,0,0
ZC9SHB8IeX4,THE GIRLS DO THE NO BUDGET SHOPPING CHALLENGE!!!,acefamily,13296952,1,1,0,0,0
U4geytJecwk,ELLE CONTROLS OUR LIFE FOR A DAY!!! **SMH...WHY'D WE DO THIS**,acefamily,16917545,1,1,0,0,0
ZzGsd-YfK6w,ALAÏA'S FIRST OFFICIAL PHOTOSHOOT!!! **THE CUTEST NEWBORN PHOTOS**,acefamily,11857281,1,1,0,1,0
SCIej8nXvT8,THE ACE FAMILY HALLOWEEN SPECIAL!!!,acefamily,15330065,1,1,0,0,0
0A3t5uoJhAE,BABY NAME REVEAL!!! **IS THE ACE FAMILY NAME CHANGING???**,acefamily,14927023,1,1,0,0,0
ICjEzOWVctA,ELLE MEETS HER NEWBORN SISTER!!! **ADORABLE**,acefamily,13939027,1,1,0,0,0
gUQwzTF9KiY,BRINGING HER HOME!!!,acefamily,14434920,1,1,0,0,0
M7jZujihpPk,SHE'S FINALLY HERE!!! **EVERYONE MEET OUR NEW PRINCESS**,acefamily,25803544,1,1,0,0,0
Bz3BhvXv8KY,THE OFFICIAL ACE FAMILY LABOR AND DELIVERY!!!,acefamily,33816998,1,1,0,0,0
getOqyX93CY,CATHERINE IS HAVING CONTRACTIONS!!! **BABY IS COMING ANYTIME**,acefamily,9230088,1,1,0,0,0
Z9ownKVm92s,TRYING 10 OLD WIVES TALES TO START LABOR!!! **MYSTERY WHEEL EDITION**,acefamily,6875178,1,1,0,1,0
3xT_06t6O0Y,THE ACE FAMILY BABY MAMA DANCE!!! (TRYING TO GO INTO LABOR),acefamily,14467285,1,1,0,0,0
MzE8elWfp48,IT'S TIME TO GET EXCITED!!!,acefamily,8084750,1,0,0,0,0
yYN5urn9avM,WHAT'S INSIDE THE ACE FAMILY HOSPITAL BAG FOR GIVING BIRTH?,acefamily,6935570,1,0,0,0,0
dkczkbFcnws,UNEXPECTED NEWS AT BABY CHECK UP!!! **UH OH**,acefamily,15741920,1,1,0,0,0
sDlBd255KUs,ELLE WOKE UP WITH PINK EYE!!! **WE HAD TO RUSH HER TO THE DOCTORS**,acefamily,10660338,0,1,0,0,0
Bj5AkOBOJeI,MY WATER BROKE ON HUSBAND!!! **MUST WATCH HIS REACTION**,acefamily,20801270,0,1,0,0,0
3M1TcUyd8FU,ELLE GOES ON HER FIRST DATE!!! **GUESS WITH WHO**,acefamily,21424905,0,0,0,0,0
tL5n51oCBqs,PREPARING FOR A HOME WATER BIRTH!!!,acefamily,24737450,1,0,0,0,0
KRkBFhPMC14,GOING BACK TO THE OLD ACE FAMILY HOUSE!!!,acefamily,8118931,1,0,0,0,0
hK9HtkmWD7A,THIS IS SOMETHING WE MUST SHARE WITH ALL OF YOU!!! **VERY EMOTIONAL**,acefamily,11268887,1,1,0,0,0
ZTpZZE--XXU,IT'S TIME I GO...LEAVING THE GIRLS BEHIND!!!,acefamily,6046354,1,1,0,0,0
4fo1bQsqY30,QUESTIONS EVERYONE HAS BEEN WONDERING ABOUT!!!,acefamily,5113190,0,1,0,0,0
EzSkwfnrp70,OUR FIRST 4D ULTRASOUND...WHO DOES OUR BABY LOOK LIKE!?!?,acefamily,5599541,0,0,0,0,0
XwlkBYxJFNI,SURPRISING CATHERINE WITH A NEW CAR!!! **EMOTIONAL**,acefamily,10447996,0,0,0,0,0
TVOvrT8SrGY,SURPRISING CATHERINE WITH HER DREAM BIRTHDAY GIFT!!! **SHE CRIES**,acefamily,12813882,1,1,0,0,1
oJmvFAlsd8s,CATHERINE GETS SICK AT DISNEYLAND!!!,acefamily,8527093,1,1,0,0,1
3Z1UGRHQZTs,SAYING GOODBYE...,acefamily,12084394,1,1,0,0,0
HCxdxzPwKlY,SOMEONE BROKE INTO OUR HOUSE...,acefamily,17594701,1,1,0,0,0
idi4wvAFnz4,AUSTIN AND ELLE RATE MY PREGNANCY OUTFITS!!!,acefamily,12703785,0,0,0,0,0
pTmr8CzlT6k,THE TRUTH BEHIND OUR NEW BABY'S NAME!!!,acefamily,7148578,0,0,1,0,0
6HmJHQ2Y9Gc,ELLE FOUND THE DIAMOND PLAY BUTTON!!! **OMG IT'S REAL**,acefamily,5256868,0,0,1,0,0
IpTIQvExjbs,PREGNANCY BELLY CAST!!! (WE REALLY DID IT),acefamily,16310070,0,0,1,0,0
naVkOVxabAs,"ELLE""S FIRST DENTIST APPOINTMENT!!! **VERY SAD TO WATCH**",acefamily,7874866,1,0,0,0,0
oKIFFqtlXqY,ELLE'S FIRST SLEEPOVER!!! (YOU WON'T BELIEVE WHAT HAPPENED),acefamily,12878914,0,0,0,0,0
GXQC7EAQL7Q,EMBARRASSING PREGNANCY PHOTOSHOOT IN TARGET **WE ALMOST GOT KICKED OUT**,acefamily,5625807,0,0,0,0,0
Lxi_U8n3Q4s,SURPRISING ELLE WITH A PET MONKEY!!!,acefamily,9983280,1,1,0,0,0
BaBic2r0eos,THE ACE FAMILY GIVEAWAY!!!,acefamily,3502289,1,0,0,0,0
SXGVQiFFdQ4,10 MILLION ACE FAMILY MEMBERS!!! **SECRET SURPRISE**,acefamily,4860193,1,1,0,0,0
X_E8TH1mj4A,THE ACE FAMILY MUSIC VIDEO THAT WASN'T RELEASED!!!,acefamily,6951944,1,1,0,0,0
vSKDpztOHF4,WE HAVE BAD NEWS...WE'RE SORRY!!!,acefamily,5949185,0,1,0,0,0
JuuEbipklU8,ELLE RIDES A JET SKI FOR THE FIRST TIME!!! (ONLY TWO-YEARS OLD),acefamily,6442884,0,0,0,0,0
TnjYnE93NfU,BEHIND THE SCENES OF THE ACE FAMILY MUSIC VIDEO!!!,acefamily,6413875,1,0,0,0,0
VfYB-PwAo0I,IT'S TIME WE GET AWAY...BYE BE BACK SOON!!!,acefamily,11840052,0,0,0,0,0
2QbIK-3dcUs,ELLE STARTS HER TRAINING TO BE A BIG SISTER!!! **IS SHE READY?**,acefamily,5508073,0,0,0,0,0
N3YhQRKjw0Q,WE MADE ANOTHER SONG TOGETHER!!!,acefamily,6841217,0,0,0,0,0
fzVUrWC3cyY,THIS IS WHAT REALLY HAPPENED!!! **OFFICIAL VIDEO**,acefamily,12878498,0,1,0,0,0
YEmUlu4moBI,ELLE'S BALLET CLASS!!! (SHE'S GROWING UP SO FAST),acefamily,5536914,0,0,0,0,0
bMt4dec6PIc,OUR FIRST FAMILY PHOTOSHOOT!!! (ELLE IS ADORABLE),acefamily,8093290,0,0,0,0,0
a6o_kgx6LX8,WE HAD TO DO IT...,acefamily,6411862,1,0,0,0,0
G2lLBiyZxKs,SOMEONE LEFT A PUPPY AT OUR DOORSTEP!!! **SHOCKING**,acefamily,14430899,0,1,1,0,0
FEdpD6LRkOA,I CAN'T BELIEVE THIS HAPPENED TO US!!!,acefamily,6181409,0,1,0,0,0
bVvff5H9c0c,CATHERINE STUCK IN GIANT BUBBLE BALL!!! (SORRY BUT THIS IS SOMETHING WE HAD TO TRY),acefamily,7694179,0,1,0,0,0
mLGIFX5OaRE,SECRETLY FILMING DOG SHELTER...WE WANT TO BRING HIM HOME!!! (VERY EMOTIONAL),acefamily,6092365,0,1,0,0,0
A3gKtM0bsIw,ELLE'S FIRST DAY OF SCHOOL!!! (THE CUTEST BABY STUDENT),acefamily,23594256,0,0,0,0,0
7F-Fe8SLT-4,CAUGHT SOMEONE IN OUR BACKYARD!!!,acefamily,8472921,0,0,0,0,0
GoTK7rrL5lk,ELLE MEETS THE GIRAFFE...AND SHE FREAKS OUT!!! (SORRY ELLE),acefamily,5043771,0,0,1,0,0
hV606nYZt7c,3D PICTURE OF OUR BABY...YOU WON'T BELIEVE WHO SHE LOOKS LIKE!!! 👀,acefamily,5584478,0,0,0,0,0
Id13Or3e8KE,ELLE HEARS HER LITTLE SISTERS HEARTBEAT FOR THE FIRST TIME!!!,acefamily,7458211,0,0,0,0,0
xEOD0CQsJLM,CATHERINE IS IN SERIOUS PAIN!!!,acefamily,5485499,0,1,0,0,0
eiOM78-n2I4,ELLE'S 2ND BIRTHDAY PARTY SPECIAL!!!,acefamily,17330470,0,0,0,0,0
QyY3RhVPDx4,ELLE'S FIRST OFFICIAL PHOTOSHOOT!!! (THE CUTEST TWO-YEAR OLD BIRTHDAY PHOTOSHOOT),acefamily,9563664,1,1,0,0,0
Xr4uObvOL5A,OMG...THE BABY BUMP GOT HUGE OVERNIGHT!!! (WE CAN'T BELIEVE IT),acefamily,5307311,1,1,0,0,0
r98ZAklZCN8,I ALMOST GOT ARRESTED ON MY BIRTHDAY...BUT ENDED UP BEING THE BEST BIRTHDAY EVER!!!,acefamily,6798258,0,1,0,0,0
OauhG-o3EoY,YOU WON'T BELIEVE WHAT ELLE GOT ME FOR MY BIRTHDAY!!! (THANK YOU ELLE),acefamily,7928026,0,1,0,0,0
tYkxLLVbZRc,WE HAVE GOOD NEWS...SOMETHING WE'VE BEEN WAITING TO TELL YOU!!!,acefamily,5081672,0,0,0,0,0
3orYB7_7OTI,"""YOU CAN BUY ANYTHING YOU WANT""!!! (MOTHER'S DAY SPECIAL)",acefamily,8913789,1,1,0,0,0
v3xtQ0nbY2w,SHHH DON'T TELL AUSTIN I DID THIS...I CUT MY HAIR!!!,acefamily,8819742,1,1,0,0,0
qfTkmNSDIxE,SURPRISING CATHERINE WITH A GIANT GIRAFFE!!! (THEY FELL IN LOVE),acefamily,4530087,1,1,0,0,0
TLvTvNoGLks,ELLE ALMOST DELETED OUR YOUTUBE CHANNEL!!! (CAUGHT ON CAMERA),acefamily,7830311,1,1,0,0,0
F136Crp2a2s,WE MADE HIM CRY...THIS IS HIS DREAM CAR!!!,acefamily,8276331,1,1,0,0,0
tUKRnn4k3R8,SORRY ACE FAMILY!!!,acefamily,5131657,0,0,0,0,0
BZGDZ4wqZaA,UH OH...CATHERINE'S FIRST PREGNANT WORKOUT!!!,acefamily,4097190,1,1,0,0,0
hzw6emqIoHI,ONE YEAR-OLD GOES GROCERY SHOPPING FOR HER PARENTS!!! (ADORABLY CUTE),acefamily,16701331,0,0,0,0,0
k-qHL-vlCzo,WE HAD TO SPANK ELLE FOR THE FIRST TIME!!!,acefamily,11996259,0,1,0,0,0
edWMHrlHeCA,AUSTIN TRIES TO BE PREGNANT FOR A DAY!!! (TOO FUNNY),acefamily,8820668,0,1,0,0,0
VDRbUNIFey8,ELLE'S FIRST LEMONADE STAND!!! (SHE EARNS REAL MONEY),acefamily,12794550,0,0,0,0,0
5uH6zm8zp1M,24 HOUR HANDCUFF CHALLENGE WITH PREGNANT WIFE!!! (HILARIOUS),acefamily,12406350,1,1,0,1,0
ioTXoK2lJvs,BABY MOVES FOR THE FIRST TIME!!! (SHOCKING),acefamily,8093468,0,1,0,0,0
LKqKliOxm4M,HE LEFT US...,acefamily,5362173,0,1,0,0,0
