title,viewCount,channel_short_name,cluster
SAYING GOODBYE...TAKING A BREAK FROM YOUTUBE!!! **WE WILL MISS YOU GUYS**,7995561.0,acefamily,12
SPEAKING ONLY SPANISH TO MY HUSBAND FOR 24 HOURS!!! **HE DIDN'T UNDERSTAND ANYTHING LOL**,20955293.0,acefamily,12
"ELLE DOES HER MOMMY'S MAKEUP FOR THE DAY!!! (MAKEUP, HAIR AND NAILS)",7878882.0,acefamily,5
WE CAN'T BELIEVE WE CAUGHT THIS ON CAMERA!!!,5279709.0,acefamily,12
WHO CAN MAKE THE MOST MONEY IN 24 HOURS!!! **CHALLENGE**,5209016.0,acefamily,9
THE ACE FAMILY NIGHT TIME ROUTINE!!!,16301160.0,acefamily,4
"GIVING AWAY $100,000 TO START OFF THE NEW YEAR!!!",2922075.0,acefamily,4
DEAR ACE FAMILY... **VERY EMOTIONAL**,5649715.0,acefamily,5
OUR LAST VIDEO IN 2018!!!,5487281.0,acefamily,12
ELLE GOES GROCERY SHOPPING ALL BY HERSELF!!! **THE CUTEST THING EVER**,8688579.0,acefamily,5
THE ACE FAMILY CHRISTMAS SPECIAL 2018!!!,10111645.0,acefamily,4
ADOPTING TWIN BABIES?!?!,7597461.0,acefamily,1
WE SURPRISED OUR BIGGEST FAN WHO BEAT CANCER!!! **INSPIRATIONAL**,5973905.0,acefamily,12
ELLE VISITS HER DREAM HOUSE!!! **SHE’S BEEN BEGGING FOR THIS**,12673654.0,acefamily,5
GIVING ELLE BAD CHRISTMAS GIFTS PRANK!!! **UNEXPECTED REACTION**,10118397.0,acefamily,5
SURPRISING CATHERINE WITH EARLY CHRISTMAS GIFT!!! **SHE'S BEEN WAITING FOR THIS**,4964738.0,acefamily,4
"MEET THE ACE FAMILY'S NANNY""S!!! **FINALLY REVEALED**",10450139.0,acefamily,5
SURPRISING THE GIRLS WITH A SPECIAL CHRISTMAS GIFT!!!,4126833.0,acefamily,4
SANTA SURPRISES ELLE AND ALAÏA WITH SECRET CHRISTMAS GIFTS!!!,5131146.0,acefamily,4
I ACCIDENTALLY DELETED OUR YOUTUBE CHANNEL... **SHE FREAKS OUT**,7108710.0,acefamily,5
MOVING BACK INTO THE OLD ACE FAMILY HOUSE!?!?,5397529.0,acefamily,4
GETTING STUCK IN A BOWL OF CEREAL!!!,18327682.0,acefamily,12
OUR FIRST DAY WITHOUT THE KIDS!!!,5868752.0,acefamily,4
MEET THE NEW MEMBER OF THE ACE FAMILY!?!?,4055064.0,acefamily,5
DO NOT TAKE YOUR KIDS TO SEE SANTA CLAUS THIS YEAR!!!,5289210.0,acefamily,4
REACTING TO OUR FIRST EVER YOUTUBE VIDEO!!! **SHOULD WE DELETE IT???**,7968868.0,acefamily,12
ELLE MADE HER DAD GET A MANICURE AND PEDICURE WITH HER!!! **HE REALLY DID IT**,5472978.0,acefamily,5
SURPRISING AUSTIN WITH BRAND NEW CAR!!! **EARLY CHRISTMAS GIFT GONE WRONG**,6809879.0,acefamily,4
WHERE THE ACE FAMILY IS HAVING THEIR WEDDING!?!? **SNEAK PEEK**,5534371.0,acefamily,4
COUPLES STUCK TOGETHER CHALLENGE!!! **HILARIOUS**,9002128.0,acefamily,9
ELLE BABYSITS HER NEWBORN SISTER ALONE...YOU WON'T BELIEVE WHAT SHE DID!!! **HIDDEN CAMERA**,15225456.0,acefamily,5
I SAID YES TO EVERYTHING CATHERINE SAID FOR 24 HOURS... **SHE MADE ME PROPOSE TO HER AGAIN**,10056584.0,acefamily,5
THIS IS RIDICULOUS AUSTIN...,10084793.0,acefamily,12
ELLE CRIES ON HER FIRST ROLLER COASTER RIDE!!!,7989658.0,acefamily,5
"THE ACE FAMILY""S NEW INTRO VIDEO!!!",8999969.0,acefamily,2
THE ACE FAMILY CHRISTMAS HOUSE TOUR!!!,5988457.0,acefamily,4
CATHERINE'S DAD REVEALS HER DEEPEST SECRETS!!! **I CAN'T BELIEVE IT**,8061957.0,acefamily,5
THE ACE FAMILY THANKSGIVING SPECIAL!!!,8932790.0,acefamily,4
ELLE TEACHES HER BABY SISTER HOW TO DANCE!!! **ADORABLE DANCING SISTERS**,9194253.0,acefamily,5
SURPRISING AUSTIN WITH DREAM GIFT!!! **I'VE NEVER SEEN HIM THIS EXCITED**,12766466.0,acefamily,4
SURPRISING CATHERINE WITH EXTREME MAKEOVER!!!,16166166.0,acefamily,5
THE GIRLS DO THE NO BUDGET SHOPPING CHALLENGE!!!,13296952.0,acefamily,4
ELLE CONTROLS OUR LIFE FOR A DAY!!! **SMH...WHY'D WE DO THIS**,16917545.0,acefamily,5
ALAÏA'S FIRST OFFICIAL PHOTOSHOOT!!! **THE CUTEST NEWBORN PHOTOS**,11857281.0,acefamily,1
THE ACE FAMILY HALLOWEEN SPECIAL!!!,15330065.0,acefamily,4
BABY NAME REVEAL!!! **IS THE ACE FAMILY NAME CHANGING???**,14927023.0,acefamily,5
ELLE MEETS HER NEWBORN SISTER!!! **ADORABLE**,13939027.0,acefamily,5
BRINGING HER HOME!!!,14434920.0,acefamily,5
SHE'S FINALLY HERE!!! **EVERYONE MEET OUR NEW PRINCESS**,25803544.0,acefamily,5
THE OFFICIAL ACE FAMILY LABOR AND DELIVERY!!!,33816998.0,acefamily,4
CATHERINE IS HAVING CONTRACTIONS!!! **BABY IS COMING ANYTIME**,9230088.0,acefamily,1
TRYING 10 OLD WIVES TALES TO START LABOR!!! **MYSTERY WHEEL EDITION**,6875178.0,acefamily,1
THE ACE FAMILY BABY MAMA DANCE!!! (TRYING TO GO INTO LABOR),14467285.0,acefamily,1
IT'S TIME TO GET EXCITED!!!,8084750.0,acefamily,12
WHAT'S INSIDE THE ACE FAMILY HOSPITAL BAG FOR GIVING BIRTH?,6935570.0,acefamily,1
UNEXPECTED NEWS AT BABY CHECK UP!!! **UH OH**,15741920.0,acefamily,1
ELLE WOKE UP WITH PINK EYE!!! **WE HAD TO RUSH HER TO THE DOCTORS**,10660338.0,acefamily,5
MY WATER BROKE ON HUSBAND!!! **MUST WATCH HIS REACTION**,20801270.0,acefamily,12
ELLE GOES ON HER FIRST DATE!!! **GUESS WITH WHO**,21424905.0,acefamily,5
PREPARING FOR A HOME WATER BIRTH!!!,24737450.0,acefamily,1
GOING BACK TO THE OLD ACE FAMILY HOUSE!!!,8118931.0,acefamily,4
THIS IS SOMETHING WE MUST SHARE WITH ALL OF YOU!!! **VERY EMOTIONAL**,11268887.0,acefamily,12
IT'S TIME I GO...LEAVING THE GIRLS BEHIND!!!,6046354.0,acefamily,12
QUESTIONS EVERYONE HAS BEEN WONDERING ABOUT!!!,5113190.0,acefamily,12
OUR FIRST 4D ULTRASOUND...WHO DOES OUR BABY LOOK LIKE!?!?,5599541.0,acefamily,1
SURPRISING CATHERINE WITH A NEW CAR!!! **EMOTIONAL**,10447996.0,acefamily,5
SURPRISING CATHERINE WITH HER DREAM BIRTHDAY GIFT!!! **SHE CRIES**,12813882.0,acefamily,5
CATHERINE GETS SICK AT DISNEYLAND!!!,8527093.0,acefamily,5
SAYING GOODBYE...,12084394.0,acefamily,12
SOMEONE BROKE INTO OUR HOUSE...,17594701.0,acefamily,12
AUSTIN AND ELLE RATE MY PREGNANCY OUTFITS!!!,12703785.0,acefamily,5
THE TRUTH BEHIND OUR NEW BABY'S NAME!!!,7148578.0,acefamily,1
ELLE FOUND THE DIAMOND PLAY BUTTON!!! **OMG IT'S REAL**,5256868.0,acefamily,5
PREGNANCY BELLY CAST!!! (WE REALLY DID IT),16310070.0,acefamily,1
"ELLE""S FIRST DENTIST APPOINTMENT!!! **VERY SAD TO WATCH**",7874866.0,acefamily,5
ELLE'S FIRST SLEEPOVER!!! (YOU WON'T BELIEVE WHAT HAPPENED),12878914.0,acefamily,5
EMBARRASSING PREGNANCY PHOTOSHOOT IN TARGET **WE ALMOST GOT KICKED OUT**,5625807.0,acefamily,1
SURPRISING ELLE WITH A PET MONKEY!!!,9983280.0,acefamily,5
THE ACE FAMILY GIVEAWAY!!!,3502289.0,acefamily,4
10 MILLION ACE FAMILY MEMBERS!!! **SECRET SURPRISE**,4860193.0,acefamily,4
THE ACE FAMILY MUSIC VIDEO THAT WASN'T RELEASED!!!,6951944.0,acefamily,5
WE HAVE BAD NEWS...WE'RE SORRY!!!,5949185.0,acefamily,12
ELLE RIDES A JET SKI FOR THE FIRST TIME!!! (ONLY TWO-YEARS OLD),6442884.0,acefamily,5
BEHIND THE SCENES OF THE ACE FAMILY MUSIC VIDEO!!!,6413875.0,acefamily,5
IT'S TIME WE GET AWAY...BYE BE BACK SOON!!!,11840052.0,acefamily,12
ELLE STARTS HER TRAINING TO BE A BIG SISTER!!! **IS SHE READY?**,5508073.0,acefamily,5
WE MADE ANOTHER SONG TOGETHER!!!,6841217.0,acefamily,12
THIS IS WHAT REALLY HAPPENED!!! **OFFICIAL VIDEO**,12878498.0,acefamily,12
ELLE'S BALLET CLASS!!! (SHE'S GROWING UP SO FAST),5536914.0,acefamily,5
OUR FIRST FAMILY PHOTOSHOOT!!! (ELLE IS ADORABLE),8093290.0,acefamily,5
WE HAD TO DO IT...,6411862.0,acefamily,12
SOMEONE LEFT A PUPPY AT OUR DOORSTEP!!! **SHOCKING**,14430899.0,acefamily,12
I CAN'T BELIEVE THIS HAPPENED TO US!!!,6181409.0,acefamily,12
CATHERINE STUCK IN GIANT BUBBLE BALL!!! (SORRY BUT THIS IS SOMETHING WE HAD TO TRY),7694179.0,acefamily,5
SECRETLY FILMING DOG SHELTER...WE WANT TO BRING HIM HOME!!! (VERY EMOTIONAL),6092365.0,acefamily,12
ELLE'S FIRST DAY OF SCHOOL!!! (THE CUTEST BABY STUDENT),23594256.0,acefamily,5
CAUGHT SOMEONE IN OUR BACKYARD!!!,8472921.0,acefamily,12
ELLE MEETS THE GIRAFFE...AND SHE FREAKS OUT!!! (SORRY ELLE),5043771.0,acefamily,5
3D PICTURE OF OUR BABY...YOU WON'T BELIEVE WHO SHE LOOKS LIKE!!! 👀,5584478.0,acefamily,1
ELLE HEARS HER LITTLE SISTERS HEARTBEAT FOR THE FIRST TIME!!!,7458211.0,acefamily,5
CATHERINE IS IN SERIOUS PAIN!!!,5485499.0,acefamily,5
ELLE'S 2ND BIRTHDAY PARTY SPECIAL!!!,17330470.0,acefamily,5
ELLE'S FIRST OFFICIAL PHOTOSHOOT!!! (THE CUTEST TWO-YEAR OLD BIRTHDAY PHOTOSHOOT),9563664.0,acefamily,5
OMG...THE BABY BUMP GOT HUGE OVERNIGHT!!! (WE CAN'T BELIEVE IT),5307311.0,acefamily,1
I ALMOST GOT ARRESTED ON MY BIRTHDAY...BUT ENDED UP BEING THE BEST BIRTHDAY EVER!!!,6798258.0,acefamily,4
YOU WON'T BELIEVE WHAT ELLE GOT ME FOR MY BIRTHDAY!!! (THANK YOU ELLE),7928026.0,acefamily,5
WE HAVE GOOD NEWS...SOMETHING WE'VE BEEN WAITING TO TELL YOU!!!,5081672.0,acefamily,12
"""YOU CAN BUY ANYTHING YOU WANT""!!! (MOTHER'S DAY SPECIAL)",8913789.0,acefamily,4
SHHH DON'T TELL AUSTIN I DID THIS...I CUT MY HAIR!!!,8819742.0,acefamily,12
SURPRISING CATHERINE WITH A GIANT GIRAFFE!!! (THEY FELL IN LOVE),4530087.0,acefamily,5
ELLE ALMOST DELETED OUR YOUTUBE CHANNEL!!! (CAUGHT ON CAMERA),7830311.0,acefamily,5
WE MADE HIM CRY...THIS IS HIS DREAM CAR!!!,8276331.0,acefamily,12
SORRY ACE FAMILY!!!,5131657.0,acefamily,12
UH OH...CATHERINE'S FIRST PREGNANT WORKOUT!!!,4097190.0,acefamily,1
ONE YEAR-OLD GOES GROCERY SHOPPING FOR HER PARENTS!!! (ADORABLY CUTE),16701331.0,acefamily,1
WE HAD TO SPANK ELLE FOR THE FIRST TIME!!!,11996259.0,acefamily,5
AUSTIN TRIES TO BE PREGNANT FOR A DAY!!! (TOO FUNNY),8820668.0,acefamily,1
ELLE'S FIRST LEMONADE STAND!!! (SHE EARNS REAL MONEY),12794550.0,acefamily,5
24 HOUR HANDCUFF CHALLENGE WITH PREGNANT WIFE!!! (HILARIOUS),12406350.0,acefamily,1
BABY MOVES FOR THE FIRST TIME!!! (SHOCKING),8093468.0,acefamily,1
HE LEFT US...,5362173.0,acefamily,12
ELLE PICKS OUT HER LITTLE SISTERS FIRST OUTFIT!!! (SUPER CUTE),9542414.0,acefamily,5
THE ACE FAMILY OFFICIAL BABY GENDER REVEAL!!!,20160969.0,acefamily,5
TRYING GENDER PREDICTION TESTS!!! (WILL IT BE A GIRL OR BOY?),6885977.0,acefamily,5
ELLE GETS STUCK IN 1 MILLION MARSHMALLOWS!!! (INSANE MARSHMALLOW POOL),6984826.0,acefamily,9
THE BABY BUMP SHRUNK!?!?,4172797.0,acefamily,1
SHE KNOWS THE GENDER OF OUR BABY...OMG!!!,8541953.0,acefamily,1
WHAT YOU'VE BEEN WAITING FOR...,4114483.0,acefamily,12
SOMEONE GOT CAUGHT TRESPASSING THE ACE FAMILY'S HOUSE!!!,9665483.0,acefamily,12
YOU BETTER KNOW ME OR ELSE... (PAINFUL CHALLENGE),7540888.0,acefamily,9
GUESS WHO'S THROWING OUR BABY GENDER REVEAL PARTY???,4883959.0,acefamily,1
BABY NAMES FOR A BOY AND GIRL!!!,5587471.0,acefamily,1
PLANS FOR OUR GENDER REVEAL!!! (EXCITING NEWS),4588528.0,acefamily,4
YOU WON'T BELIEVE WHAT ELLE FOUND IN THE HOUSE!!!,8964811.0,acefamily,5
SEEING OUR BABY FOR THE FIRST TIME!!!,5637067.0,acefamily,1
IT'S ABOUT TIME I MAKE THIS ANNOUNCEMENT!!!,3947126.0,acefamily,12
ELLE LEARNS HOW TO RIDE A BIKE!!! (WE CAN'T BELIEVE IT),5160845.0,acefamily,5
OUR WEDDING PLANS ARE CANCELED!!!,5036537.0,acefamily,12
WE DID IT!!!,5010488.0,acefamily,12
SAYING GOODBYE TO ELLE...,11535531.0,acefamily,5
WE CAN'T BELIEVE ELLE DID THIS!!! (SHE'S EMBARRASSED),14651059.0,acefamily,5
OUR FIRST ULTRASOUND...ARE WE HAVING TWINS???,4257155.0,acefamily,1
WE'RE EXCITED TO FINALLY SHARE THIS WITH YOU...,4990660.0,acefamily,12
OUR BABY IS SHOWING!!!,6555554.0,acefamily,1
MEET THE ACE FAMILY'S NEW CHEF!!!,4887435.0,acefamily,3
REVEALING OUR NEW PERSONAL GYM!!! (OUR SECRET PROJECT),3099326.0,acefamily,9
FINDING OUT HOW MANY WEEKS WE ARE PREGNANT!!!,4348751.0,acefamily,1
DON'T TELL CATHERINE I DID THIS!!!,5964672.0,acefamily,5
ELLE WANTS A BABY BROTHER!!! (ADORABLE),4784522.0,acefamily,5
SURPRISING MY PREGNANT FIANCE FOR VALENTINES DAY!!!,5613297.0,acefamily,1
WILL THE ACE FAMILY NAME CHANGE???,4923896.0,acefamily,5
HUGE FAMILY SURPRISE...SOMETHING WE'VE BEEN WAITING FOR!!!,5529953.0,acefamily,4
OUR PARENTS REACTION TO OUR PREGNANCY NEWS!!!,9044262.0,acefamily,1
MOMMY AND DAUGHTER SURPRISE DADDY WITH PREGNANCY ANNOUNCEMENT!!! (SPEECHLESS),24083370.0,acefamily,1
IT'S ABOUT TIME WE DO THIS...,4377031.0,acefamily,12
ELLE TRANSFORMS INTO MOANA!!! (THE CUTEST VIDEO EVER),9998747.0,acefamily,5
THE ACE FAMILY'S NEW INTRO VIDEO!!!,4936763.0,acefamily,2
I CAN'T BELIEVE CATHERINE DID THIS TO ME...,8137636.0,acefamily,5
HOW TO SNEAK SNACKS INTO THE MOVIES!!! (BIG BOOTY LIFE HACK),8765736.0,acefamily,3
WE'VE NEVER SEEN A BABY DO THIS ON YOUTUBE BEFORE!!! **ADORABLE**,6757393.0,acefamily,1
ELLE BETRAYED ME!!! (UNEXPECTED),9449877.0,acefamily,5
GUESS WHO'S GETTING A TATTOO?!?! **PAINFUL**,6140059.0,acefamily,12
WE NEEDED TIME APART...,7562546.0,acefamily,12
WE TRIED THE HOTTEST CHIP IN THE WORLD!!! (AUSTIN HAD AN ALLERGIC REACTION),19633151.0,acefamily,3
IM SORRY CATHERINE!!!,3407227.0,acefamily,5
CATHERINE IS BACK!!!,4325943.0,acefamily,5
MAGICAL LUCKY CHARMS CEREAL POOL!!! (TOO CUTE),5237782.0,acefamily,9
1 YEAR OLD BABY NURSES HER RECOVERING MOTHER!!!,4526712.0,acefamily,1
I FEEL SO BAD...,6569452.0,acefamily,12
CATHERINE GOT HER WISDOM TEETH PULLED OUT!!!,8354874.0,acefamily,5
OUR WEDDING PLANS!!!,3250361.0,acefamily,4
WE HATE DOING THIS!!!,6247053.0,acefamily,12
WE CAME HOME TO THIS...,4828553.0,acefamily,12
SURPRISING OUR DAUGHTER WITH TRIP TO DISNEY WORLD!!!,5347949.0,acefamily,4
ARE YOU READY TO SEE WHAT HAPPENED??? **EMOTIONAL**,4865745.0,acefamily,12
WE HAVE A MESSAGE FOR YOU...,3233693.0,acefamily,12
SURPRISING OUR DAUGHTER WITH HER DREAM CAR!!!,11266136.0,acefamily,1
4 MILLION ACE FAMILY MEMBERS!!! (YOU WON'T BELIEVE WHAT WE DID),2872578.0,acefamily,12
CATHERINE REALLY DID IT!!! (SHE'S A SAVAGE),11797443.0,acefamily,5
YOU WON'T BELIEVE WHAT HAPPENED TO AUSTIN...,4649297.0,acefamily,12
CATHERINE GOT A NEW HAIRSTYLE!!!,4098991.0,acefamily,5
BABY VS. POP ROCKS (HILARIOUS REACTION),8211777.0,acefamily,1
THE ACE FAMILY CHRISTMAS SPECIAL 2017!!!,8733413.0,acefamily,4
ELLE SAYS DADDY'S NAME FOR THE FIRST TIME!!!,8163018.0,acefamily,5
CATHERINE CRASHED ON THE DIRT BIKE!!!,6905769.0,acefamily,5
SOMEONE TOILET PAPERED THE ACE FAMILY'S HOUSE!!!,5447521.0,acefamily,12
ELLE DOESN'T WANT TO DO YOUTUBE ANYMORE...,6138837.0,acefamily,5
THROWING GIANT BOUNCY HOUSE IN THE POOL!!! **DON'T ATTEMPT**,8509398.0,acefamily,9
BYE BYE PATTY...YOU WILL BE MISSED!!!,2329953.0,acefamily,12
GIANT LIFE SIZE TEDDY BEAR SLIDE!!! (DON'T TRY THIS AT HOME),4700056.0,acefamily,11
THE WORLDS BIGGEST GINGERBREAD HOUSE!!!,6073199.0,acefamily,4
ELLE WENT POO POO IN THE STORE!!!,8306907.0,acefamily,5
HILARIOUS BABY HAIRCUT!!!,7319682.0,acefamily,1
ELLE REACTING TO HER BIRTH VIDEO!!! (THIS BABY IS HILARIOUS),9457802.0,acefamily,1
DOES CATHERINE REALLY LOVE ME???,7328151.0,acefamily,5
INSANE GAME OF HIDE 'N' SEEK IN THE NEW ACE FAMILY HOUSE!!!,13941783.0,acefamily,2
THE GHOST IS BACK!!!,9359624.0,acefamily,12
ULTIMATE ONESIE DANCE BATTLE WITH 1 YEAR OLD BABY!!!,15736471.0,acefamily,1
SANTA CLAUS HAS ARRIVED!!!,1570537.0,acefamily,12
GIANT FLUFFY SLIME COMES ALIVE!!!,8039027.0,acefamily,3
SANTA CLAUS PRANK ON 1 YEAR OLD BABY!!! (SHE'S TOO SMART),4465237.0,acefamily,1
MEET THE ACE FAMILY'S CHEF!!!,5581809.0,acefamily,3
FITTING A GIANT JUMPER IN OUR NEW HOUSE?!,2943079.0,acefamily,9
AUSTIN MOVED OUT OF THE ROOM...,4574701.0,acefamily,12
GHOST CAUGHT ON CAMERA IN OUR NEW HOUSE!!!,11048287.0,acefamily,12
HILARIOUS FAMILY YOGA CHALLENGE!!!,9117090.0,acefamily,9
THE ACE FAMILY'S NEW INTRO VIDEO!!!,3199075.0,acefamily,2
THIS IS WHY WE DON'T POST EVERYDAY...,5586089.0,acefamily,12
GRANDMA REACTS TO LAMBORGHINI LAUNCH!!! (HILARIOUS),2999704.0,acefamily,5
ELLE GETS TIMEOUT FOR THE FIRST TIME!!!,15368863.0,acefamily,5
THE WORLDS BIGGEST CHRISTMAS TREE!!!,2910567.0,acefamily,4
CATHERINE WANTS ANOTHER BABY!!!,3918237.0,acefamily,1
BABY DRIVES LAMBO!!! (THE FIRST BABY DRIVER),7766282.0,acefamily,1
LET'S GET MARRIED TODAY PRANK ON FIANCE!!!,4915037.0,acefamily,12
1 YEAR OLD DAUGHTER PAINTS HER DADDY'S TOENAILS!!! (THE CUTEST VIDEO EVER),4345754.0,acefamily,1
THIS WAS A BAD IDEA...,4879620.0,acefamily,12
CRAZY BABY DANCING WITH DANCING MONKEY!!!,5655685.0,acefamily,1
SURPRISING MY FIANCE WITH HIS DREAM CAR!!! (BRAND NEW LAMBORGHINI),11779168.0,acefamily,12
BABY VS. EXTREME SOUR WARHEAD (HILARIOUS REACTION),11680713.0,acefamily,1
WE CAN'T BELIEVE WE DID THIS...,6584919.0,acefamily,12
CATHERINE JUMPING INTO FREEZING COLD POOL!!! (SHE LOST THE BET),8498891.0,acefamily,5
HILARIOUS DANCE CLASS WITH 1 YEAR OLD BABY!!!,10215750.0,acefamily,1
THE CUTEST BABY HALLOWEEN COSTUME!!!,5165274.0,acefamily,1
THE ACE FAMILY - HALLOWEEN CARNIVAL ( OFFICIAL MUSIC VIDEO ),9237386.0,acefamily,11
EXCLUSIVE TOUR OF THE NEW ACE FAMILY HOUSE!!!,9349476.0,acefamily,4
BABY'S FIRST PUMPKIN PATCH!!!,3514529.0,acefamily,1
TELLING MY FIANCE THAT I GOT HIT ON...,6561631.0,acefamily,12
READING AUSTIN'S INSTAGRAM DMs!!! (YOU WON'T BELIEVE THIS),6263256.0,acefamily,5
3 MILLION ACE FAMILY MEMBERS!!!,1959923.0,acefamily,12
READING MY FIANCE'S INSTAGRAM DMs!!!,4833205.0,acefamily,12
WE FOUND OUR DREAM HOUSE!!! (EXCITING NEWS),2778398.0,acefamily,12
COMING HOME TO A SURPRISE!!!,5854424.0,acefamily,4
FATHER READING DAUGHTERS INSTAGRAM DMs!!!,8795088.0,acefamily,5
SOMEONE STOLE PATTY PRANK!!!,2484182.0,acefamily,5
WE DIDN'T EXPECT THIS...,5071576.0,acefamily,12
AUSTIN MEETS MY DAD FOR THE FIRST TIME!!!,13449722.0,acefamily,4
BYE BYE LA!!!,6646347.0,acefamily,12
REALITY TV SHOW???,2323169.0,acefamily,5
1 YEAR OLD BABY UNBOXING THE NEW IPHONE 8!!!,5824779.0,acefamily,1
DAUGHTER REACTS TO PARENTS MUSIC VIDEO!!!,4352101.0,acefamily,5
THE ACE FAMILY - YOU'RE MY ACE ( OFFICIAL MUSIC VIDEO ),31960715.0,acefamily,5
PREPARING FOR THE BIG DAY!!!,5003871.0,acefamily,12
BABY vs. YOUTUBER DANCE CHALLENGE!!!,4844418.0,acefamily,9
EXPOSING THE TRUTH ABOUT CATHERINE!!!,3964777.0,acefamily,5
THIS 1 YEAR OLD BABY IS SUPER SMART!!!,3512310.0,acefamily,1
WHO KNOWS ME BETTER??? (DAD vs. FIANCE),6607642.0,acefamily,5
WE MADE A SONG TOGETHER!!!,2733841.0,acefamily,12
THE CUTEST BABY INTERVIEW!!! (INTERVIEW WITH 1 YEAR OLD),6220598.0,acefamily,1
EXTREME 24 HOUR OVERNIGHT CHALLENGE!!! (SKY HIGH TRAMPOLINE PARK),3624674.0,acefamily,9
EXPOSING THE TRUTH ABOUT AUSTIN!!!,4247798.0,acefamily,12
CAR CRASH PRANK!!!,3080673.0,acefamily,12
WE'RE PLANNING TO HAVE A BABY!!!???,2514625.0,acefamily,1
YOU WON'T BELIEVE WHAT WE DID!!!,1884703.0,acefamily,12
SHE WASN'T EXPECTING THIS...SURPRISE!!!,6877677.0,acefamily,5
WHO KNOWS ME BETTER??? (FIANCE vs. BROTHER),9654361.0,acefamily,5
FIANCE DROPS ENGAGEMENT RING DOWN THE DRAIN PRANK!!!,7861590.0,acefamily,12
BABY REACTS TO MOMMY AND DADDY PROPOSAL!!!,3461129.0,acefamily,1
WE'RE ENGAGED!!!,4270896.0,acefamily,12
THE BEST PROPOSAL OF ALL TIME!!! (JUMPING OUT OF A PLANE),41294217.0,acefamily,9
BUYING GIRLFRIEND HER DREAM WEDDING RING!!!,3981080.0,acefamily,4
HE HAD TO LEAVE US...,6330060.0,acefamily,12
YOUR EX VS. ME CHALLENGE!!!,9471761.0,acefamily,9
BABY BATH CHALLENGE!!!,10952881.0,acefamily,9
HAIRCUT PRANK ON GIRLFRIEND!!! (GONE WRONG),8175418.0,acefamily,5
NEVER HAVE I EVER CHALLENGE WITH GRANDMA!!!,3019297.0,acefamily,9
BABY GENDER REVEAL SURPRISE!!!,4743013.0,acefamily,1
OUR MERCH IS NOW IN STORES???,1905864.0,acefamily,12
IS IT A BOY OR GIRL???,4623789.0,acefamily,5
EXTREME CLOTHES SWAP CHALLENGE!!! (IN PUBLIC PART 2),7998271.0,acefamily,9
HUGE TEDDY BEAR PRANK ON GRANDMA!!!,13293339.0,acefamily,11
THIS IS THE HAPPIEST BABY IN THE WORLD!!!,4525006.0,acefamily,1
GIRLFRIEND PROPOSES TO BOYFRIEND PRANK!!!,7763507.0,acefamily,5
2 MILLION ACE FAMILY MEMBERS!!!,1616632.0,acefamily,12
SHOULD WE GET HIM???,2692886.0,acefamily,12
EXTREME SPICY RAMEN CHALLENGE!!! (DO NOT TRY THIS AT HOME),13870179.0,acefamily,3
OUR ONE YEAR ANNIVERSARY ON YOUTUBE Q&A (GETS EMOTIONAL),1594337.0,acefamily,5
I GOT MY GIRLFRIENDS NAME TATTOOED ON ME!!!???,3579830.0,acefamily,5
1 YEAR OLD BABY SURPRISES MOMMY WITH A GIFT!!!,4496218.0,acefamily,1
TODAY IS THE DAY!!!,2515934.0,acefamily,12
DADDY PRANKS BABY WITH HUGE TEDDY BEAR!!!,15695815.0,acefamily,1
BOYFRIEND EXPERIENCES THE PAIN OF GIVING BIRTH!!! (HE DID NOT WANT TO FILM THIS),14359382.0,acefamily,1
OUR FIRST FAMILY WEDDING!!!,6491668.0,acefamily,4
FAMILY BEAN BOOZLED CHALLENGE!!! (MOMMY THROWS UP - DADDY AND BABY FREAK OUT),5974426.0,acefamily,9
BABY REACTS TO DADDY TWERKING!!!,7586045.0,acefamily,1
CALLING GIRLFRIEND ANOTHER GIRLS NAME IN MY SLEEP PRANK!!!,18570283.0,acefamily,5
COUPLE VS. COUPLE LIE DETECTOR TEST CHALLENGE!!!,4845541.0,acefamily,9
DAD SEES HIS DAUGHTERS BIRTH FOR THE FIRST TIME!!!,4103683.0,acefamily,1
READING MEAN COMMENTS!!! *WHO'S THE REAL BABY DADDY?*,3330342.0,acefamily,1
HOUSE HUNTING!!!,2243158.0,acefamily,9
THE TRUTH...,2726296.0,acefamily,12
BLACK MASK CHALLENGE FAIL!!! (HILARIOUS),3361944.0,acefamily,9
BEING ABLE TO SEE FOR THE FIRST TIME IN 10 YEARS!!! (MIRACLE SURGERY),9275408.0,acefamily,12
PREPARING FOR THE BIG DAY!!!,2139711.0,acefamily,12
LIFE CHANGING SURPRISE!!! (EMOTIONAL),7980423.0,acefamily,12
BABY TAKES MOMMY AND DADDY ON A DATE!!!,4062945.0,acefamily,1
SURPRISING BOYFRIEND WITH OUR DREAM HOUSE PRANK!!! (HE CRIES),7855672.0,acefamily,12
NURSING IN THE POOL!!!,13435518.0,acefamily,9
BABY NOT SCARED OF PYTHON SNAKE!!!,2692990.0,acefamily,1
**DARE** BOYFRIEND GETS NAIL POLISH ON HIS TOES!!!,2886756.0,acefamily,12
DO YOU HAVE TO GO POO POO???,4185675.0,acefamily,12
TELLING MY BOYFRIEND IM GETTING DEPORTED PRANK!!!,8413892.0,acefamily,12
